"person_id","visits_raw_w1","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_raw_w2","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","visits_raw_w3","visits_u_w3","day_range_w3","active_days_w3","count_domains_w3","diff_day_range_w1_w2","domain_right_w1","domain_center_w1","domain_left_w1","domain_left_w2","domain_right_w2","domain_center_w2","domain_right_w3","domain_center_w3","domain_left_w3","domain_right_mean_w1","domain_center_mean_w1","domain_left_mean_w1","domain_left_mean_w2","domain_right_mean_w2","domain_center_mean_w2","domain_right_mean_w3","domain_center_mean_w3","domain_left_mean_w3"
271,16937,9347,90,69,643,19508,10681,104,86,653,11436,6159,62,50,502,-14,7,0,32,22,11,0,14,0,11,0.101449275362319,0,0.463768115942029,0.255813953488372,0.127906976744186,0,0.28,0,0.22
272,17324,10703,89,80,284,16660,11805,91,78,306,580,354,27,7,19,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273,1084,751,31,21,36,152,112,92,6,18,1651,990,84,50,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,21045,11927,90,90,120,25224,14601,90,90,124,15790,9705,82,82,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,4785,1751,88,52,144,3632,1742,72,43,103,752,416,76,40,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,20838,10697,32,32,620,12252,5673,96,14,318,13517,6567,83,19,453,-64,100,4,32,5,217,1,172,6,14,3.125,0.125,1,0.357142857142857,15.5,0.0714285714285714,9.05263157894737,0.315789473684211,0.736842105263158
277,11014,6362,88,81,311,16278,9428,77,73,402,14596,7634,76,60,348,11,21,0,1,13,62,0,63,0,3,0.259259259259259,0,0.0123456790123457,0.178082191780822,0.849315068493151,0,1.05,0,0.05
278,13242,6903,28,27,369,24572,14511,95,83,594,20817,10643,80,53,432,-67,2,0,4,12,12,0,67,0,0,0.0740740740740741,0,0.148148148148148,0.144578313253012,0.144578313253012,0,1.26415094339623,0,0
279,29014,16467,90,89,759,22151,10499,98,92,602,31817,17141,81,81,793,-8,230,5,30,24,356,0,401,1,17,2.58426966292135,0.0561797752808989,0.337078651685393,0.260869565217391,3.8695652173913,0,4.95061728395062,0.0123456790123457,0.209876543209877
280,40912,20042,90,90,787,18538,11740,95,58,339,22388,14496,82,82,542,-5,164,7,25,10,24,0,74,1,13,1.82222222222222,0.0777777777777778,0.277777777777778,0.172413793103448,0.413793103448276,0,0.902439024390244,0.0121951219512195,0.158536585365854
281,2006,853,24,6,88,1808,512,1,1,69,2067,860,41,12,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
283,5622,4600,21,21,371,2595,2153,90,18,174,4164,3401,82,35,244,-69,3,0,0,1,2,0,0,0,8,0.142857142857143,0,0,0.0555555555555556,0.111111111111111,0,0,0,0.228571428571429
285,12069,4848,90,63,135,1787,890,89,19,59,94,35,13,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,29087,14602,90,86,626,2887,1496,66,11,89,16238,8350,81,43,270,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,14319,9183,88,60,639,61176,31958,90,81,982,49594,23159,84,78,750,-2,85,4,35,113,161,12,329,14,130,1.41666666666667,0.0666666666666667,0.583333333333333,1.39506172839506,1.98765432098765,0.148148148148148,4.21794871794872,0.179487179487179,1.66666666666667
288,53862,33554,90,90,961,44766,28141,74,74,772,58688,33451,73,73,1019,16,46,0,12,15,41,4,48,1,19,0.511111111111111,0,0.133333333333333,0.202702702702703,0.554054054054054,0.0540540540540541,0.657534246575342,0.0136986301369863,0.26027397260274
289,26243,13172,90,90,359,36839,19333,93,92,633,33258,19936,83,83,707,-3,67,1,22,41,118,3,110,6,18,0.744444444444444,0.0111111111111111,0.244444444444444,0.445652173913043,1.28260869565217,0.0326086956521739,1.32530120481928,0.072289156626506,0.216867469879518
290,16587,7593,90,73,446,25011,6882,93,51,282,1439,833,72,16,56,-3,23,2,5,8,3,0,7,0,1,0.315068493150685,0.0273972602739726,0.0684931506849315,0.156862745098039,0.0588235294117647,0,0.4375,0,0.0625
291,38592,19618,90,81,674,41298,21232,91,81,683,36411,21393,82,67,756,-1,375,3,5,4,448,1,620,1,15,4.62962962962963,0.037037037037037,0.0617283950617284,0.0493827160493827,5.53086419753086,0.0123456790123457,9.25373134328358,0.0149253731343284,0.223880597014925
292,34932,16787,51,51,416,435,152,97,3,21,3026,986,81,4,41,0,648,44,235,0,6,0,142,0,11,12.7058823529412,0.862745098039216,4.6078431372549,0,2,0,35.5,0,2.75
293,15641,9442,90,65,366,15631,8236,92,80,331,9466,5560,73,40,260,-2,24,0,12,9,71,0,599,0,2,0.369230769230769,0,0.184615384615385,0.1125,0.8875,0,14.975,0,0.05
294,2783,1564,82,24,110,4344,2034,90,24,133,8391,3552,82,27,196,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,20605,12148,91,67,295,48663,26554,92,88,403,22743,13256,82,75,293,-1,2,0,1,43,1,0,2,1,24,0.0298507462686567,0,0.0149253731343284,0.488636363636364,0.0113636363636364,0,0.0266666666666667,0.0133333333333333,0.32
296,71392,30751,91,85,1096,39133,17047,90,40,608,43306,22216,83,76,734,1,38,0,81,4,19,0,43,0,11,0.447058823529412,0,0.952941176470588,0.1,0.475,0,0.565789473684211,0,0.144736842105263
297,36356,17026,90,90,535,7258,3066,101,16,192,1874,930,83,82,81,-11,575,11,177,29,319,0,8,0,86,6.38888888888889,0.122222222222222,1.96666666666667,1.8125,19.9375,0,0.0975609756097561,0,1.04878048780488
298,13800,8639,89,73,429,10740,6530,70,54,362,14556,8371,85,75,444,19,4,1,18,25,7,0,7,5,16,0.0547945205479452,0.0136986301369863,0.246575342465753,0.462962962962963,0.12962962962963,0,0.0933333333333333,0.0666666666666667,0.213333333333333
299,28452,12378,80,64,326,16494,7954,120,44,195,62172,18538,78,78,500,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,4311,3398,66,13,328,7607,4974,90,79,529,195,138,84,14,21,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,39333,21303,33,23,476,203501,73020,92,72,865,2445,1664,85,4,115,-59,49,0,2,10,164,0,6,0,0,2.1304347826087,0,0.0869565217391304,0.138888888888889,2.27777777777778,0,1.5,0,0
302,67812,32514,90,84,562,4159,3103,95,15,86,22185,14939,75,73,342,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,2259,1255,90,59,121,10949,6396,98,93,255,3676,2344,82,80,109,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,42796,19908,91,90,401,132470,58866,96,33,1369,912,687,1,1,60,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,37973,16562,90,57,509,44887,20730,91,89,587,8841,4335,84,21,202,-1,48,2,8,13,53,0,8,0,1,0.842105263157895,0.0350877192982456,0.140350877192982,0.146067415730337,0.595505617977528,0,0.380952380952381,0,0.0476190476190476
306,12441,9213,92,83,346,19841,17411,105,89,136,7954,6490,75,52,168,-13,104,0,0,0,44,0,34,0,0,1.25301204819277,0,0,0,0.49438202247191,0,0.653846153846154,0,0
307,35881,22359,90,78,1862,47049,23434,90,90,1829,2836,1315,84,3,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,17473,11091,88,42,678,10989,6527,95,61,429,47795,26372,90,74,1108,-7,73,6,69,5,79,0,263,4,63,1.73809523809524,0.142857142857143,1.64285714285714,0.0819672131147541,1.29508196721311,0,3.55405405405405,0.0540540540540541,0.851351351351351
309,19128,12205,90,76,616,46506,25014,95,78,717,58187,29697,81,72,780,-5,113,1,39,50,166,2,483,2,73,1.48684210526316,0.0131578947368421,0.513157894736842,0.641025641025641,2.12820512820513,0.0256410256410256,6.70833333333333,0.0277777777777778,1.01388888888889
310,73353,31648,90,90,500,30079,15411,92,70,417,64421,29428,83,83,500,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,58913,29175,90,86,677,53700,24296,109,90,611,67640,28813,76,74,615,-19,14,0,3,5,10,0,18,1,3,0.162790697674419,0,0.0348837209302326,0.0555555555555556,0.111111111111111,0,0.243243243243243,0.0135135135135135,0.0405405405405405
312,23078,20193,50,30,645,7052,5382,66,15,390,83086,63630,81,48,1143,-16,23,2,36,7,13,1,39,0,12,0.766666666666667,0.0666666666666667,1.2,0.466666666666667,0.866666666666667,0.0666666666666667,0.8125,0,0.25
313,120746,60286,91,91,799,96914,50496,94,92,747,6157,4223,77,12,245,-3,54,0,23,28,74,0,13,0,1,0.593406593406593,0,0.252747252747253,0.304347826086957,0.804347826086957,0,1.08333333333333,0,0.0833333333333333
314,3098,1504,29,22,158,12102,6036,93,76,199,21052,9531,80,78,469,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,3019,1641,26,12,111,6332,3572,73,20,246,26267,15023,68,63,730,-47,3,0,0,0,20,0,22,0,1,0.25,0,0,0,1,0,0.349206349206349,0,0.0158730158730159
317,4641,2518,60,28,174,2349,1403,102,10,101,122,79,1,1,24,-42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,11793,6673,77,36,549,4996,2976,104,31,187,31723,17161,76,76,273,-27,46,51,42,10,7,44,29,83,12,1.27777777777778,1.41666666666667,1.16666666666667,0.32258064516129,0.225806451612903,1.41935483870968,0.381578947368421,1.09210526315789,0.157894736842105
319,12460,6210,90,69,274,24706,13332,95,83,347,14766,8120,84,67,383,-5,58,3,32,35,83,0,95,0,23,0.840579710144927,0.0434782608695652,0.463768115942029,0.421686746987952,1,0,1.41791044776119,0,0.343283582089552
320,25021,13693,35,35,551,28455,16062,91,67,658,26122,14800,75,44,611,-56,21,0,7,7,14,0,11,0,2,0.6,0,0.2,0.104477611940299,0.208955223880597,0,0.25,0,0.0454545454545455
321,6078,3296,91,85,206,36317,20555,90,65,450,12246,6966,83,42,248,1,17,0,0,3,63,0,26,0,2,0.2,0,0,0.0461538461538462,0.969230769230769,0,0.619047619047619,0,0.0476190476190476
322,70169,27487,90,86,764,6362,3090,93,18,132,11550,4558,84,29,191,-3,45,3,15,1,1,0,8,2,1,0.523255813953488,0.0348837209302326,0.174418604651163,0.0555555555555556,0.0555555555555556,0,0.275862068965517,0.0689655172413793,0.0344827586206897
323,6136,3926,66,16,206,100666,45097,90,79,870,21,15,4,2,6,-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
324,25266,10370,60,50,433,9179,4152,89,23,276,10125,3887,67,34,253,-29,21,2,13,7,22,0,19,1,3,0.42,0.04,0.26,0.304347826086957,0.956521739130435,0,0.558823529411765,0.0294117647058824,0.0882352941176471
325,5760,5050,22,21,224,16609,12162,66,58,391,14455,12502,82,79,423,-44,8,0,7,4,8,0,27,0,24,0.380952380952381,0,0.333333333333333,0.0689655172413793,0.137931034482759,0,0.341772151898734,0,0.30379746835443
326,34856,13939,90,88,259,31819,14659,92,91,307,43264,14123,75,72,277,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,840,397,58,51,24,388,250,85,39,22,126,73,81,9,18,-27,0,0,1,14,0,0,1,0,4,0,0,0.0196078431372549,0.358974358974359,0,0,0.111111111111111,0,0.444444444444444
328,11906,6821,30,29,369,53824,25718,60,60,803,87324,33411,81,72,838,-30,304,0,89,157,1472,0,2712,0,233,10.4827586206897,0,3.06896551724138,2.61666666666667,24.5333333333333,0,37.6666666666667,0,3.23611111111111
329,27316,16052,48,47,772,7828,5107,92,27,406,12519,8208,83,76,684,-44,13,0,2,3,14,0,17,1,2,0.276595744680851,0,0.0425531914893617,0.111111111111111,0.518518518518518,0,0.223684210526316,0.0131578947368421,0.0263157894736842
330,9888,4966,90,57,378,4711,2464,94,45,289,10152,5544,82,76,448,-4,6,0,1,1,9,0,22,3,42,0.105263157894737,0,0.0175438596491228,0.0222222222222222,0.2,0,0.289473684210526,0.0394736842105263,0.552631578947368
331,12619,5422,87,59,141,22214,9149,91,62,194,18728,7336,75,55,195,-4,4,0,0,0,10,0,9,0,0,0.0677966101694915,0,0,0,0.161290322580645,0,0.163636363636364,0,0
333,16311,5510,91,91,138,21566,8174,97,91,132,13636,6099,88,87,75,-6,2,0,0,2,0,0,1,0,2,0.021978021978022,0,0,0.021978021978022,0,0,0.0114942528735632,0,0.0229885057471264
334,35357,17212,91,87,570,42798,24488,93,86,712,18198,11423,77,63,504,-2,46,0,18,43,19,0,61,0,26,0.528735632183908,0,0.206896551724138,0.5,0.22093023255814,0,0.968253968253968,0,0.412698412698413
335,222537,89591,90,90,1034,258036,117803,94,92,1240,174639,91066,76,75,1047,-4,65,0,41,24,89,0,1110,12,43,0.722222222222222,0,0.455555555555556,0.260869565217391,0.967391304347826,0,14.8,0.16,0.573333333333333
336,14244,8131,25,25,285,28226,16666,92,49,626,17538,13536,81,81,857,-67,417,0,50,45,825,1,154,4,84,16.68,0,2,0.918367346938776,16.8367346938776,0.0204081632653061,1.90123456790123,0.0493827160493827,1.03703703703704
337,66375,26596,89,89,441,32,28,1,1,6,1611,897,2,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,17914,5156,82,46,201,6629,3814,73,40,191,5949,2747,83,35,137,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,35725,17180,91,91,433,35991,13282,90,69,353,12041,5893,81,52,250,1,213,1,96,131,888,0,76,2,1,2.34065934065934,0.010989010989011,1.05494505494505,1.89855072463768,12.8695652173913,0,1.46153846153846,0.0384615384615385,0.0192307692307692
342,61994,30767,90,88,517,10393,6488,91,78,251,33559,20338,82,80,399,-1,50,0,0,0,5,0,32,0,0,0.568181818181818,0,0,0,0.0641025641025641,0,0.4,0,0
343,14848,7001,91,91,232,23245,20200,101,101,605,44371,38511,85,85,887,-10,4,0,0,5,51,0,36,3,12,0.043956043956044,0,0,0.0495049504950495,0.504950495049505,0,0.423529411764706,0.0352941176470588,0.141176470588235
344,76269,21210,33,33,382,53051,14349,92,35,336,47727,24279,83,34,338,-59,424,2,330,297,1603,0,3733,1,17,12.8484848484848,0.0606060606060606,10,8.48571428571429,45.8,0,109.794117647059,0.0294117647058824,0.5
345,5419,2921,91,49,302,10337,5077,63,19,213,8703,6190,79,28,251,28,22,0,6,17,12,0,105,0,2,0.448979591836735,0,0.122448979591837,0.894736842105263,0.631578947368421,0,3.75,0,0.0714285714285714
346,20519,9217,88,70,292,158,91,1,1,23,65,63,15,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,11135,6728,89,54,468,46017,23967,90,90,834,30847,18515,84,72,773,-1,38,0,3,63,499,5,579,0,14,0.703703703703704,0,0.0555555555555556,0.7,5.54444444444444,0.0555555555555556,8.04166666666667,0,0.194444444444444
348,11954,6424,90,85,261,4553,1598,91,75,53,26134,9396,79,62,178,-1,143,0,208,4,430,0,1578,0,41,1.68235294117647,0,2.44705882352941,0.0533333333333333,5.73333333333333,0,25.4516129032258,0,0.661290322580645
349,34602,16558,85,84,895,14928,8834,119,58,672,13967,8319,75,57,574,-34,119,2,6,2,28,0,41,0,14,1.41666666666667,0.0238095238095238,0.0714285714285714,0.0344827586206897,0.482758620689655,0,0.719298245614035,0,0.245614035087719
350,35304,15543,90,80,556,119580,51688,91,91,1601,763,503,76,3,49,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,70677,25396,87,54,542,35809,20837,94,60,655,27347,13620,76,29,474,-7,118,0,235,3,23,2,10,0,8,2.18518518518519,0,4.35185185185185,0.05,0.383333333333333,0.0333333333333333,0.344827586206897,0,0.275862068965517
352,34420,12356,90,58,697,14666,6838,99,45,367,15427,6821,80,49,480,-9,11,1,8,4,5,0,12,0,13,0.189655172413793,0.0172413793103448,0.137931034482759,0.0888888888888889,0.111111111111111,0,0.244897959183673,0,0.26530612244898
353,2753,2249,68,31,86,1336,1107,12,10,79,3383,2779,77,22,117,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,49730,24169,90,78,521,56918,26098,90,80,542,15683,8803,82,63,297,0,18,0,1,0,6,0,4,0,16,0.230769230769231,0,0.0128205128205128,0,0.075,0,0.0634920634920635,0,0.253968253968254
355,74966,33505,90,90,1480,60019,26298,99,90,1032,61348,24104,80,80,967,-9,218,6,46,36,184,5,137,0,13,2.42222222222222,0.0666666666666667,0.511111111111111,0.4,2.04444444444444,0.0555555555555556,1.7125,0,0.1625
356,10737,5901,25,25,307,4034,2347,90,6,132,19188,10531,84,44,373,0,13,0,4,0,2,0,11,0,2,0.52,0,0.16,0,0.333333333333333,0,0.25,0,0.0454545454545455
357,38892,19165,90,80,1181,10862,5482,90,17,405,19900,10887,85,41,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,22088,19042,76,76,588,16589,13134,108,87,590,10689,8806,80,74,527,-32,5,62,0,3,60,2,35,0,8,0.0657894736842105,0.815789473684211,0,0.0344827586206897,0.689655172413793,0.0229885057471264,0.472972972972973,0,0.108108108108108
359,128795,61697,90,90,451,44284,26013,92,90,357,68285,29206,83,83,395,-2,190,0,2,0,15,0,137,0,1,2.11111111111111,0,0.0222222222222222,0,0.166666666666667,0,1.65060240963855,0,0.0120481927710843
360,30588,14754,90,90,391,7508,3750,107,19,186,27640,15349,78,57,386,-17,195,1,91,9,35,0,123,1,70,2.16666666666667,0.0111111111111111,1.01111111111111,0.473684210526316,1.84210526315789,0,2.15789473684211,0.0175438596491228,1.2280701754386
361,225465,28380,91,47,961,15347,8138,91,64,350,12424,6270,81,65,224,0,62,1,18,0,25,0,8,0,1,1.31914893617021,0.0212765957446809,0.382978723404255,0,0.390625,0,0.123076923076923,0,0.0153846153846154
362,17337,8723,71,45,312,9223,5551,91,45,219,3632,1915,72,24,126,-20,455,0,10,18,48,0,10,0,7,10.1111111111111,0,0.222222222222222,0.4,1.06666666666667,0,0.416666666666667,0,0.291666666666667
364,34183,29591,92,92,723,25315,22077,94,90,507,17914,14728,84,80,417,-2,132,0,0,0,146,1,108,0,2,1.43478260869565,0,0,0,1.62222222222222,0.0111111111111111,1.35,0,0.025
365,19005,15085,91,60,172,13833,6618,90,11,122,11373,9517,38,37,103,1,10,1,4,3,18,0,18,0,1,0.166666666666667,0.0166666666666667,0.0666666666666667,0.272727272727273,1.63636363636364,0,0.486486486486487,0,0.027027027027027
366,44677,28467,90,89,599,34242,22296,90,82,529,19643,13789,81,69,367,0,11,0,7,27,26,0,60,0,8,0.123595505617978,0,0.0786516853932584,0.329268292682927,0.317073170731707,0,0.869565217391304,0,0.115942028985507
367,11387,4417,91,89,222,5799,2397,119,116,147,14985,6458,78,70,304,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,27923,18666,45,45,937,34072,23047,95,89,947,21984,13013,90,44,518,-50,73,3,86,142,127,5,50,2,39,1.62222222222222,0.0666666666666667,1.91111111111111,1.59550561797753,1.42696629213483,0.0561797752808989,1.13636363636364,0.0454545454545455,0.886363636363636
369,4472,2722,38,26,120,1296,778,99,12,79,19173,9253,88,85,372,-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,7408,3987,85,47,167,2421,1511,94,6,80,54402,28711,88,39,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,9407,3889,85,40,158,12702,3335,94,12,157,3732,2262,81,80,108,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,7431,2976,89,69,140,883,602,96,10,83,14858,11900,81,78,408,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,230695,50794,91,91,356,24160,5348,93,9,100,120225,25973,83,43,218,-2,1393,12,1292,93,536,0,4181,6,345,15.3076923076923,0.131868131868132,14.1978021978022,10.3333333333333,59.5555555555556,0,97.2325581395349,0.13953488372093,8.02325581395349
374,20121,9514,90,83,262,42,14,1,1,8,1423,752,82,69,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,23305,12385,78,77,681,19877,9084,74,29,571,1247,644,81,3,105,4,1243,30,94,16,441,0,2,0,0,16.1428571428571,0.38961038961039,1.22077922077922,0.551724137931034,15.2068965517241,0,0.666666666666667,0,0
376,71342,11208,91,88,768,18772,11712,65,64,683,25515,13060,81,80,689,26,168,0,7,3,115,2,160,0,16,1.90909090909091,0,0.0795454545454545,0.046875,1.796875,0.03125,2,0,0.2
377,42039,25780,33,33,551,102955,73434,93,92,1001,33344,21930,85,64,556,-60,166,8,110,315,929,9,491,5,45,5.03030303030303,0.242424242424242,3.33333333333333,3.42391304347826,10.0978260869565,0.0978260869565217,7.671875,0.078125,0.703125
378,56541,28397,91,91,579,27610,15865,96,92,1148,25875,14059,83,82,831,-5,5,0,7,2,8,1,20,1,8,0.0549450549450549,0,0.0769230769230769,0.0217391304347826,0.0869565217391304,0.0108695652173913,0.24390243902439,0.0121951219512195,0.0975609756097561
379,47455,25908,88,80,895,54714,31755,103,89,823,28348,15397,76,38,521,-15,316,3,50,37,1208,0,507,1,39,3.95,0.0375,0.625,0.415730337078652,13.5730337078652,0,13.3421052631579,0.0263157894736842,1.02631578947368
380,36338,19599,90,90,447,23766,12759,93,81,366,27975,15273,84,84,363,-3,25,0,0,0,54,1,55,0,0,0.277777777777778,0,0,0,0.666666666666667,0.0123456790123457,0.654761904761905,0,0
381,142898,68138,91,91,695,136810,72214,101,92,717,131169,68424,84,84,583,-10,574,14,65,94,1938,56,894,10,33,6.30769230769231,0.153846153846154,0.714285714285714,1.02173913043478,21.0652173913043,0.608695652173913,10.6428571428571,0.119047619047619,0.392857142857143
383,22386,12019,90,66,295,22298,13213,92,63,307,26653,14250,86,86,276,-2,8,0,1,0,5,0,3,0,7,0.121212121212121,0,0.0151515151515152,0,0.0793650793650794,0,0.0348837209302326,0,0.0813953488372093
384,10118,6106,49,47,411,2884,1877,96,21,125,4822,2448,79,20,134,-47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,21452,13183,90,86,511,13221,8335,95,71,499,24717,13683,82,79,553,-5,231,1,3,2,111,1,122,0,5,2.68604651162791,0.0116279069767442,0.0348837209302326,0.028169014084507,1.56338028169014,0.0140845070422535,1.54430379746835,0,0.0632911392405063
387,27618,21797,91,85,281,29134,23850,90,90,372,47012,39073,83,83,453,1,495,0,22,23,835,0,978,0,12,5.82352941176471,0,0.258823529411765,0.255555555555556,9.27777777777778,0,11.7831325301205,0,0.144578313253012
388,28169,13716,90,89,345,33227,18112,96,82,489,22301,10791,63,48,289,-6,1,0,0,1,2,2,4,1,12,0.0112359550561798,0,0,0.0121951219512195,0.024390243902439,0.024390243902439,0.0833333333333333,0.0208333333333333,0.25
389,44329,20463,52,52,648,11295,4353,90,22,288,7040,3194,82,24,168,-38,1206,1,122,31,412,0,157,0,0,23.1923076923077,0.0192307692307692,2.34615384615385,1.40909090909091,18.7272727272727,0,6.54166666666667,0,0
390,23020,10988,90,38,443,45792,24125,92,65,1035,27353,11987,80,67,561,-2,247,0,106,437,1293,0,471,25,58,6.5,0,2.78947368421053,6.72307692307692,19.8923076923077,0,7.02985074626866,0.373134328358209,0.865671641791045
391,21929,11870,90,78,396,39711,18470,91,88,456,41058,18826,81,81,490,-1,12,0,0,3,15,0,16,0,0,0.153846153846154,0,0,0.0340909090909091,0.170454545454545,0,0.197530864197531,0,0
392,24269,12994,88,74,253,72003,21284,92,92,308,66204,16041,78,72,249,-4,112,1,11,7,147,2,124,3,7,1.51351351351351,0.0135135135135135,0.148648648648649,0.0760869565217391,1.59782608695652,0.0217391304347826,1.72222222222222,0.0416666666666667,0.0972222222222222
393,15147,8045,28,28,198,17002,9249,92,44,250,14035,7942,73,59,250,-64,3,0,0,12,7,0,15,1,3,0.107142857142857,0,0,0.272727272727273,0.159090909090909,0,0.254237288135593,0.0169491525423729,0.0508474576271186
394,31553,16767,62,53,612,36,26,1,1,11,673,329,87,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,51377,23755,89,81,286,7748,3912,123,37,128,14050,6491,71,29,176,-34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,44204,24464,90,90,442,67227,38440,91,91,641,79557,35504,84,84,689,-1,32,0,11,17,300,6,1165,2,15,0.355555555555556,0,0.122222222222222,0.186813186813187,3.2967032967033,0.0659340659340659,13.8690476190476,0.0238095238095238,0.178571428571429
397,25277,13971,52,50,673,20881,10079,93,30,378,13989,6736,77,34,332,-41,63,0,1,1,31,0,9,0,1,1.26,0,0.02,0.0333333333333333,1.03333333333333,0,0.264705882352941,0,0.0294117647058824
398,2038,1129,89,15,73,8355,4794,112,27,236,13039,6630,65,44,241,-23,5,0,3,13,62,0,295,0,25,0.333333333333333,0,0.2,0.481481481481481,2.2962962962963,0,6.70454545454545,0,0.568181818181818
399,22254,10399,90,90,322,22866,10474,92,89,290,30710,13046,83,83,264,-2,100,0,42,71,729,0,877,0,38,1.11111111111111,0,0.466666666666667,0.797752808988764,8.19101123595506,0,10.566265060241,0,0.457831325301205
400,43530,22757,90,88,749,46086,27184,96,91,960,29102,16954,81,80,657,-6,26,0,3,40,49,0,18,0,20,0.295454545454545,0,0.0340909090909091,0.43956043956044,0.538461538461538,0,0.225,0,0.25
401,31795,16502,91,89,678,12375,7357,103,91,418,1757,1062,85,70,100,-12,86,6,28,26,46,5,11,0,4,0.966292134831461,0.0674157303370786,0.314606741573034,0.285714285714286,0.505494505494505,0.0549450549450549,0.157142857142857,0,0.0571428571428571
402,56127,26380,90,89,453,50929,24949,89,89,446,11255,5436,81,20,210,1,265,0,2,2,266,0,69,0,0,2.97752808988764,0,0.0224719101123595,0.0224719101123595,2.98876404494382,0,3.45,0,0
403,17003,10139,25,25,522,50022,28876,91,84,1127,53514,29728,84,83,1077,-66,312,0,22,96,941,2,900,4,81,12.48,0,0.88,1.14285714285714,11.202380952381,0.0238095238095238,10.8433734939759,0.0481927710843374,0.975903614457831
404,17313,8773,29,29,288,15404,8542,90,53,362,18474,9946,82,65,460,-61,1,0,0,0,10,0,2,0,0,0.0344827586206897,0,0,0,0.188679245283019,0,0.0307692307692308,0,0
405,75015,35603,91,86,566,75180,35004,90,79,647,48152,22461,81,81,521,1,20,1,10,2,28,0,14,0,10,0.232558139534884,0.0116279069767442,0.116279069767442,0.0253164556962025,0.354430379746835,0,0.172839506172839,0,0.123456790123457
406,74066,39177,90,90,1037,75475,41244,98,91,941,79762,41479,90,89,1199,-8,535,16,77,71,299,1,366,4,88,5.94444444444444,0.177777777777778,0.855555555555556,0.78021978021978,3.28571428571429,0.010989010989011,4.1123595505618,0.0449438202247191,0.98876404494382
407,77242,38207,57,57,906,96623,62315,92,92,1427,71701,50249,97,92,994,-35,487,1,260,126,201,4,86,2,55,8.54385964912281,0.0175438596491228,4.56140350877193,1.3695652173913,2.18478260869565,0.0434782608695652,0.934782608695652,0.0217391304347826,0.597826086956522
408,25256,15752,89,83,742,17057,10698,96,73,521,11128,5944,79,59,408,-7,24,0,5,0,11,0,31,0,1,0.289156626506024,0,0.0602409638554217,0,0.150684931506849,0,0.525423728813559,0,0.0169491525423729
409,11831,6568,91,80,308,73129,40653,119,91,1102,43843,18898,79,49,626,-28,8,0,2,15,37,6,36,9,10,0.1,0,0.025,0.164835164835165,0.406593406593407,0.0659340659340659,0.73469387755102,0.183673469387755,0.204081632653061
