"person_id","visits_raw_w1","visits_u_w1","day_range_w1","active_days_w1","count_domains_w1","visits_raw_w2","visits_u_w2","day_range_w2","active_days_w2","count_domains_w2","domain_center_w1","domain_right_w1","domain_left_w1","domain_center_w2","domain_left_w2","domain_right_w2","domain_center_mean_w1","domain_right_mean_w1","domain_left_mean_w1","domain_center_mean_w2","domain_left_mean_w2","domain_right_mean_w2"
6560,7461,3764,67,27,297,10192,5842,87,24,345,34,0,6,14,8,1,1.25925925925926,0,0.222222222222222,0.583333333333333,0.333333333333333,0.0416666666666667
6562,5867,3869,91,80,228,1695,931,91,87,88,0,0,0,0,0,0,0,0,0,0,0,0
6564,44298,20910,92,92,566,17443,9420,89,70,320,2,0,4,9,5,1,0.0217391304347826,0,0.0434782608695652,0.128571428571429,0.0714285714285714,0.0142857142857143
6565,19801,10009,91,85,643,8209,5312,47,47,574,51,0,29,35,17,1,0.6,0,0.341176470588235,0.74468085106383,0.361702127659574,0.0212765957446809
6566,832,712,65,6,73,14155,7933,77,69,254,0,0,0,0,0,0,0,0,0,0,0,0
6567,19866,9785,91,82,313,18730,6055,90,90,139,1416,0,429,164,92,0,17.2682926829268,0,5.23170731707317,1.82222222222222,1.02222222222222,0
6569,5777,4091,89,46,220,5253,3776,91,38,186,365,0,20,243,5,0,7.93478260869565,0,0.434782608695652,6.39473684210526,0.131578947368421,0
6570,65166,36131,92,80,918,35201,18690,90,59,786,668,1,51,474,75,2,8.35,0.0125,0.6375,8.03389830508475,1.27118644067797,0.0338983050847458
6571,6961,3801,18,18,214,5184,2213,36,9,157,64,0,15,20,7,1,3.55555555555556,0,0.833333333333333,2.22222222222222,0.777777777777778,0.111111111111111
6572,20215,11168,91,59,469,27295,14778,88,73,537,211,0,23,248,10,1,3.57627118644068,0,0.389830508474576,3.3972602739726,0.136986301369863,0.0136986301369863
6574,31413,19020,91,86,395,35649,17598,107,51,364,1,0,0,4,3,0,0.0116279069767442,0,0,0.0784313725490196,0.0588235294117647,0
6578,3019,1756,79,47,90,5714,3392,90,72,107,1,0,0,0,22,0,0.0212765957446809,0,0,0,0.305555555555556,0
6579,396,168,37,21,22,15185,5624,74,35,136,0,0,0,0,0,0,0,0,0,0,0,0
6580,18852,14119,91,78,428,27016,18436,133,130,433,303,0,72,819,34,0,3.88461538461538,0,0.923076923076923,6.3,0.261538461538462,0
6584,17122,10637,91,78,433,24453,14067,91,90,388,62,1,35,217,13,0,0.794871794871795,0.0128205128205128,0.448717948717949,2.41111111111111,0.144444444444444,0
6585,3355,1875,87,18,88,6895,3933,91,26,115,9,0,0,16,3,0,0.5,0,0,0.615384615384615,0.115384615384615,0
6589,66746,22984,90,65,328,49709,24663,133,112,384,149,0,3,61,2,0,2.29230769230769,0,0.0461538461538462,0.544642857142857,0.0178571428571429,0
6590,7446,3762,86,39,180,9353,4872,84,60,177,40,0,0,178,2,0,1.02564102564103,0,0,2.96666666666667,0.0333333333333333,0
6591,15906,11052,91,77,263,12837,9152,86,67,249,201,0,21,150,32,0,2.61038961038961,0,0.272727272727273,2.23880597014925,0.477611940298507,0
6595,13653,9412,28,28,117,45038,29073,91,81,396,13,0,0,139,9,0,0.464285714285714,0,0,1.71604938271605,0.111111111111111,0
6599,2298,2114,79,48,181,3903,3415,86,53,224,4,0,21,19,0,0,0.0833333333333333,0,0.4375,0.358490566037736,0,0
6601,8549,4592,65,30,207,9528,4280,74,50,122,2,0,2,4,23,0,0.0666666666666667,0,0.0666666666666667,0.08,0.46,0
6603,596,533,26,6,51,213,184,73,4,17,0,0,0,0,0,0,0,0,0,0,0,0
6606,6750,3182,90,38,112,4490,2304,91,27,94,0,0,0,0,0,0,0,0,0,0,0,0
6607,2200,1418,81,17,98,8166,6048,80,27,322,44,0,0,111,12,0,2.58823529411765,0,0,4.11111111111111,0.444444444444444,0
6608,11737,4507,68,52,152,11407,4676,90,71,155,8,0,6,89,4,0,0.153846153846154,0,0.115384615384615,1.25352112676056,0.0563380281690141,0
6611,4486,2632,32,30,193,8855,4584,91,71,348,11,0,0,10,10,1,0.366666666666667,0,0,0.140845070422535,0.140845070422535,0.0140845070422535
6617,201,121,90,41,19,211,138,36,4,25,1,0,0,3,0,0,0.024390243902439,0,0,0.75,0,0
6618,14566,6667,92,71,181,19429,8704,89,88,217,1578,0,30,2362,40,3,22.2253521126761,0,0.422535211267606,26.8409090909091,0.454545454545455,0.0340909090909091
6619,1295,619,90,14,54,6968,3173,90,54,167,1,0,0,3,7,1,0.0714285714285714,0,0,0.0555555555555556,0.12962962962963,0.0185185185185185
6621,2149,1110,9,9,84,1831,897,5,5,88,0,0,0,0,0,0,0,0,0,0,0,0
6623,3372,1377,63,53,78,3265,1480,56,55,84,17,0,31,14,8,1,0.320754716981132,0,0.584905660377358,0.254545454545455,0.145454545454545,0.0181818181818182
6627,38772,25375,69,69,350,11926,8568,91,63,311,1,0,0,4,0,0,0.0144927536231884,0,0,0.0634920634920635,0,0
6628,6603,4010,91,65,230,15359,7403,87,84,358,98,0,7,118,8,0,1.50769230769231,0,0.107692307692308,1.4047619047619,0.0952380952380952,0
6629,22058,14632,31,31,621,19802,13952,83,42,617,107,0,8,86,7,2,3.45161290322581,0,0.258064516129032,2.04761904761905,0.166666666666667,0.0476190476190476
6630,6956,3600,92,54,259,4651,2414,70,21,211,36,0,7,6,0,0,0.666666666666667,0,0.12962962962963,0.285714285714286,0,0
6632,4097,2546,62,34,138,7618,4239,88,61,220,5,1,6,108,0,0,0.147058823529412,0.0294117647058824,0.176470588235294,1.77049180327869,0,0
6634,10619,8582,92,46,215,14438,12031,87,73,316,95,0,3,85,2,0,2.06521739130435,0,0.0652173913043478,1.16438356164384,0.0273972602739726,0
6635,11975,4679,66,56,180,12697,4530,89,79,251,33,1,3,45,4,0,0.589285714285714,0.0178571428571429,0.0535714285714286,0.569620253164557,0.0506329113924051,0
6636,38139,15966,68,68,390,8548,3986,88,23,133,1090,1,18,292,3,0,16.0294117647059,0.0147058823529412,0.264705882352941,12.695652173913,0.130434782608696,0
6637,9679,5072,53,53,171,10512,5085,83,62,194,17,0,26,10,0,0,0.320754716981132,0,0.490566037735849,0.161290322580645,0,0
6639,36511,13456,91,86,446,29278,9658,91,67,348,11,0,3,28,16,0,0.127906976744186,0,0.0348837209302326,0.417910447761194,0.238805970149254,0
6641,8726,4762,88,55,269,8535,4891,127,61,203,8,0,1,2,23,0,0.145454545454545,0,0.0181818181818182,0.0327868852459016,0.377049180327869,0
6642,24059,11575,90,80,528,10748,5321,90,87,288,61,7,23,68,3,0,0.7625,0.0875,0.2875,0.781609195402299,0.0344827586206897,0
6644,2429,1207,44,36,104,25,14,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
6649,11902,6771,92,40,397,12874,6462,91,48,369,564,0,26,702,10,0,14.1,0,0.65,14.625,0.208333333333333,0
6650,11955,6723,91,49,233,14571,7475,91,54,272,858,0,0,825,7,0,17.5102040816327,0,0,15.2777777777778,0.12962962962963,0
6651,4189,2610,89,59,149,3701,2156,89,64,68,12,0,0,16,0,0,0.203389830508475,0,0,0.25,0,0
6652,4388,3229,9,7,253,27352,20947,91,61,689,38,1,1,205,32,1,5.42857142857143,0.142857142857143,0.142857142857143,3.36065573770492,0.524590163934426,0.0163934426229508
6655,12972,7307,70,68,200,12808,7651,121,97,256,3,0,0,1,2,4,0.0441176470588235,0,0,0.0103092783505155,0.0206185567010309,0.0412371134020619
6659,20676,14015,92,62,394,14138,9496,52,39,270,2245,3,1204,1597,851,0,36.2096774193548,0.0483870967741935,19.4193548387097,40.9487179487179,21.8205128205128,0
6664,34412,19567,92,76,353,24204,15322,86,86,285,19,1,25,6,1,0,0.25,0.0131578947368421,0.328947368421053,0.0697674418604651,0.0116279069767442,0
6667,27161,15111,91,89,500,18175,10744,91,89,468,5,0,3,11,10,3,0.0561797752808989,0,0.0337078651685393,0.123595505617978,0.112359550561798,0.0337078651685393
6668,12180,6524,73,50,306,19429,9858,87,80,441,10,0,3,19,6,0,0.2,0,0.06,0.2375,0.075,0
6669,28581,21786,55,54,615,2306,1795,88,9,149,743,0,52,64,0,0,13.7592592592593,0,0.962962962962963,7.11111111111111,0,0
6670,7941,6289,90,31,305,9686,7390,91,29,298,109,0,18,138,37,0,3.51612903225806,0,0.580645161290323,4.75862068965517,1.27586206896552,0
6671,60589,30801,90,86,971,60872,31673,96,86,933,181,10,160,133,166,6,2.1046511627907,0.116279069767442,1.86046511627907,1.54651162790698,1.93023255813953,0.0697674418604651
6672,24085,10638,91,66,545,33447,14645,89,87,581,70,10,11,346,26,16,1.06060606060606,0.151515151515152,0.166666666666667,3.97701149425287,0.298850574712644,0.183908045977011
6674,21329,11251,91,86,412,3054,1454,116,65,94,4,2,10,1,0,0,0.0465116279069767,0.0232558139534884,0.116279069767442,0.0153846153846154,0,0
6676,14164,7287,29,20,247,14134,9248,90,74,261,165,0,6,23,7,0,8.25,0,0.3,0.310810810810811,0.0945945945945946,0
6677,36007,27408,87,69,496,64217,49473,88,82,668,191,0,7,172,10,0,2.76811594202899,0,0.101449275362319,2.09756097560976,0.121951219512195,0
6681,9593,4953,32,28,233,27834,15137,91,84,417,12,0,5,103,5,0,0.428571428571429,0,0.178571428571429,1.22619047619048,0.0595238095238095,0
6683,17030,12343,68,66,240,12990,9053,91,66,194,871,273,419,835,407,292,13.1969696969697,4.13636363636364,6.34848484848485,12.6515151515152,6.16666666666667,4.42424242424242
6685,6557,3277,90,35,180,9651,4553,88,78,250,72,0,0,126,4,0,2.05714285714286,0,0,1.61538461538462,0.0512820512820513,0
6689,256,154,18,10,5,279,186,87,25,11,0,0,0,0,0,0,0,0,0,0,0,0
6690,22655,14169,79,50,527,53039,31413,104,92,1032,98,0,13,145,126,6,1.96,0,0.26,1.57608695652174,1.3695652173913,0.0652173913043478
6691,3688,3051,30,13,169,10928,9098,90,40,304,29,1,9,95,18,4,2.23076923076923,0.0769230769230769,0.692307692307692,2.375,0.45,0.1
6693,59638,32197,91,91,751,42722,23721,86,86,578,5537,32,440,4053,308,44,60.8461538461538,0.351648351648352,4.83516483516483,47.1279069767442,3.58139534883721,0.511627906976744
6695,14063,11713,91,88,503,9379,7647,86,80,330,123,22,274,56,78,25,1.39772727272727,0.25,3.11363636363636,0.7,0.975,0.3125
6700,1543,1038,29,19,40,7945,3359,105,33,150,1,0,0,31,1,0,0.0526315789473684,0,0,0.939393939393939,0.0303030303030303,0
6701,1432,826,91,53,68,2017,1027,91,33,70,0,0,1,2,4,0,0,0,0.0188679245283019,0.0606060606060606,0.121212121212121,0
6702,7524,5730,91,41,159,16356,11812,89,88,293,83,0,35,319,46,0,2.02439024390244,0,0.853658536585366,3.625,0.522727272727273,0
6703,24456,19899,92,78,573,8775,6531,90,75,352,82,0,10,65,6,0,1.05128205128205,0,0.128205128205128,0.866666666666667,0.08,0
6704,21605,13134,39,39,224,17760,9375,36,35,195,3,0,5,2,2,0,0.0769230769230769,0,0.128205128205128,0.0571428571428571,0.0571428571428571,0
6705,5788,3304,72,43,156,8843,8525,56,10,148,10,0,0,15,1,0,0.232558139534884,0,0,1.5,0.1,0
6707,92084,22909,89,56,999,38792,19174,88,68,926,843,1,26,371,28,0,15.0535714285714,0.0178571428571429,0.464285714285714,5.45588235294118,0.411764705882353,0
6711,1252,900,4,4,78,1705,1354,89,12,76,22,0,3,19,8,0,5.5,0,0.75,1.58333333333333,0.666666666666667,0
6712,9184,5087,84,70,273,5435,3322,89,59,219,44,20,22,19,18,33,0.628571428571429,0.285714285714286,0.314285714285714,0.322033898305085,0.305084745762712,0.559322033898305
6713,5350,2646,30,17,76,1054,447,90,15,46,12,0,1,1,0,0,0.705882352941177,0,0.0588235294117647,0.0666666666666667,0,0
6716,50461,23529,91,91,915,69253,34148,91,91,844,1338,3,133,1245,170,9,14.7032967032967,0.032967032967033,1.46153846153846,13.6813186813187,1.86813186813187,0.0989010989010989
6718,26871,19834,91,58,700,22709,15577,88,87,656,427,28,181,561,265,29,7.36206896551724,0.482758620689655,3.12068965517241,6.44827586206897,3.04597701149425,0.333333333333333
6720,54384,15164,91,87,333,38684,17874,89,86,288,21,3,21,95,24,0,0.241379310344828,0.0344827586206897,0.241379310344828,1.1046511627907,0.27906976744186,0
6721,457,283,91,27,18,925,457,30,28,28,0,0,2,1,3,0,0,0,0.0740740740740741,0.0357142857142857,0.107142857142857,0
6723,13195,6879,91,72,307,12336,5687,91,72,287,901,0,28,868,9,38,12.5138888888889,0,0.388888888888889,12.0555555555556,0.125,0.527777777777778
6724,34751,19686,69,66,607,51633,25538,90,87,716,341,26,203,426,331,24,5.16666666666667,0.393939393939394,3.07575757575758,4.89655172413793,3.80459770114943,0.275862068965517
6725,6245,3473,91,83,198,17495,9191,91,90,549,199,2,8,1368,47,10,2.39759036144578,0.0240963855421687,0.0963855421686747,15.2,0.522222222222222,0.111111111111111
6726,15402,6670,27,25,313,33970,16409,101,46,598,316,5,70,983,153,35,12.64,0.2,2.8,21.3695652173913,3.32608695652174,0.760869565217391
6729,4824,1696,91,41,58,5248,2331,89,62,55,0,0,0,0,0,0,0,0,0,0,0,0
6730,21028,11412,74,61,411,20756,9471,70,65,390,27,1,11,1,8,1,0.442622950819672,0.0163934426229508,0.180327868852459,0.0153846153846154,0.123076923076923,0.0153846153846154
6731,3065,1388,91,62,105,1220,723,90,7,55,28,0,2,8,0,0,0.451612903225806,0,0.032258064516129,1.14285714285714,0,0
6732,19305,15255,92,84,581,22017,16954,96,92,562,32,0,59,55,113,0,0.380952380952381,0,0.702380952380952,0.597826086956522,1.22826086956522,0
6734,1649,1081,54,16,71,3240,2158,88,26,92,17,0,1,25,0,0,1.0625,0,0.0625,0.961538461538462,0,0
6735,34237,12874,92,72,542,32409,4906,84,36,353,8,0,23,13,4,4,0.111111111111111,0,0.319444444444444,0.361111111111111,0.111111111111111,0.111111111111111
6736,9717,5409,92,45,338,5860,2981,88,36,232,64,1,32,20,10,0,1.42222222222222,0.0222222222222222,0.711111111111111,0.555555555555556,0.277777777777778,0
6737,24932,15659,85,46,421,45299,35928,86,86,561,302,1,116,136,57,1,6.56521739130435,0.0217391304347826,2.52173913043478,1.58139534883721,0.662790697674419,0.0116279069767442
6738,33600,14176,61,61,463,66964,25863,91,79,645,735,1,18,943,36,7,12.0491803278689,0.0163934426229508,0.295081967213115,11.9367088607595,0.455696202531646,0.0886075949367089
6739,12330,6073,58,53,263,22749,11205,90,81,449,446,2,80,531,205,2,8.41509433962264,0.0377358490566038,1.50943396226415,6.55555555555556,2.53086419753086,0.0246913580246914
6740,612,456,91,57,56,1333,888,67,55,75,5,0,0,3,2,0,0.087719298245614,0,0,0.0545454545454545,0.0363636363636364,0
6741,5937,3685,86,49,271,8933,5667,110,74,302,1,0,35,2,4,0,0.0204081632653061,0,0.714285714285714,0.027027027027027,0.0540540540540541,0
6742,209,147,55,10,26,10290,3714,91,87,263,1,0,0,3,2,0,0.1,0,0,0.0344827586206897,0.0229885057471264,0
6744,46940,29328,85,85,882,36469,19682,88,88,618,179,22,64,114,37,8,2.10588235294118,0.258823529411765,0.752941176470588,1.29545454545455,0.420454545454545,0.0909090909090909
6745,2826,1665,70,29,176,7581,3395,89,35,279,79,0,7,170,18,0,2.72413793103448,0,0.241379310344828,4.85714285714286,0.514285714285714,0
6747,4994,4237,91,46,231,1164,781,90,8,67,282,0,44,56,4,0,6.1304347826087,0,0.956521739130435,7,0.5,0
6748,19746,5029,81,62,320,8835,1654,108,28,135,19,0,27,8,1,0,0.306451612903226,0,0.435483870967742,0.285714285714286,0.0357142857142857,0
6749,17466,9118,67,61,486,23382,12907,91,86,569,7,0,49,31,7,0,0.114754098360656,0,0.80327868852459,0.36046511627907,0.0813953488372093,0
6750,98324,26212,77,75,689,94071,28241,91,76,739,48,4,27,65,43,5,0.64,0.0533333333333333,0.36,0.855263157894737,0.565789473684211,0.0657894736842105
6754,15027,11567,24,18,563,1536,1244,2,2,132,0,0,0,0,0,0,0,0,0,0,0,0
6757,8386,7355,89,56,285,6405,5591,85,40,233,208,0,13,132,0,0,3.71428571428571,0,0.232142857142857,3.3,0,0
6760,128,113,1,1,17,3920,2226,90,43,231,4,0,0,13,11,0,4,0,0,0.302325581395349,0.255813953488372,0
6762,4056,2201,36,13,99,4753,2644,88,45,112,36,0,0,58,0,0,2.76923076923077,0,0,1.28888888888889,0,0
6764,19729,9051,80,66,365,25717,11196,91,86,376,480,0,49,436,82,1,7.27272727272727,0,0.742424242424242,5.06976744186047,0.953488372093023,0.0116279069767442
6765,2307,962,56,31,54,808,338,29,14,22,125,0,2,20,0,0,4.03225806451613,0,0.0645161290322581,1.42857142857143,0,0
6774,1278,721,16,13,42,6832,4158,87,73,209,0,0,5,4,66,0,0,0,0.384615384615385,0.0547945205479452,0.904109589041096,0
6776,279,159,15,7,29,4098,2241,48,48,143,0,0,0,0,0,0,0,0,0,0,0,0
6777,5954,4688,91,40,208,3143,2766,137,31,104,3,0,4,1,4,0,0.075,0,0.1,0.032258064516129,0.129032258064516,0
6779,16315,7041,91,70,350,11382,4864,89,68,199,289,1,18,244,7,0,4.12857142857143,0.0142857142857143,0.257142857142857,3.58823529411765,0.102941176470588,0
6782,9986,7082,92,84,295,7186,5713,169,30,283,109,0,71,190,23,1,1.29761904761905,0,0.845238095238095,6.33333333333333,0.766666666666667,0.0333333333333333
6783,6570,3383,90,83,193,228,128,82,20,28,0,0,0,0,0,0,0,0,0,0,0,0
6786,9133,7255,92,70,339,25339,15667,116,89,466,633,0,57,1043,52,0,9.04285714285714,0,0.814285714285714,11.7191011235955,0.584269662921348,0
6787,8673,4881,68,65,310,7190,4322,91,86,321,28,0,21,36,4,1,0.430769230769231,0,0.323076923076923,0.418604651162791,0.0465116279069767,0.0116279069767442
6788,75429,34122,90,90,720,2123,903,90,82,58,232,6,24,12,0,0,2.57777777777778,0.0666666666666667,0.266666666666667,0.146341463414634,0,0
6789,8319,4833,91,65,247,2751,1580,87,71,103,185,3,34,37,9,1,2.84615384615385,0.0461538461538462,0.523076923076923,0.52112676056338,0.126760563380282,0.0140845070422535
6791,6083,4097,91,62,223,1376,714,18,8,65,0,0,0,0,0,0,0,0,0,0,0,0
6796,14458,7231,91,74,231,13302,6545,89,71,197,296,0,4,463,3,2,4,0,0.0540540540540541,6.52112676056338,0.0422535211267606,0.028169014084507
6798,8090,3905,13,9,253,3911,2149,42,6,226,1,0,2,0,1,1,0.111111111111111,0,0.222222222222222,0,0.166666666666667,0.166666666666667
6802,4725,3657,41,18,156,17219,13115,91,52,365,2,0,26,49,40,1,0.111111111111111,0,1.44444444444444,0.942307692307692,0.769230769230769,0.0192307692307692
6803,2278,1188,19,15,37,12344,5963,89,69,114,1,0,9,10,29,0,0.0666666666666667,0,0.6,0.144927536231884,0.420289855072464,0
6806,14359,8057,68,57,368,15,13,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
6807,47364,11813,70,66,266,2224,1042,7,7,60,19,3,21,3,0,0,0.287878787878788,0.0454545454545455,0.318181818181818,0.428571428571429,0,0
6808,4440,3846,6,6,139,60438,50670,91,85,892,99,0,15,535,79,9,16.5,0,2.5,6.29411764705882,0.929411764705882,0.105882352941176
6810,20939,15435,92,90,298,17361,13104,89,87,265,350,1,92,479,113,5,3.88888888888889,0.0111111111111111,1.02222222222222,5.50574712643678,1.29885057471264,0.0574712643678161
6814,29297,12827,84,78,565,22387,13230,91,54,605,168,3,425,92,325,1,2.15384615384615,0.0384615384615385,5.44871794871795,1.7037037037037,6.01851851851852,0.0185185185185185
6815,157,69,13,13,9,91,49,86,11,19,0,0,0,0,0,0,0,0,0,0,0,0
6816,24068,12268,90,85,479,16837,7398,88,83,353,189,10,293,156,278,4,2.22352941176471,0.117647058823529,3.44705882352941,1.87951807228916,3.34939759036145,0.0481927710843374
6817,525,482,91,19,32,2971,2524,85,42,154,0,0,1,2,136,0,0,0,0.0526315789473684,0.0476190476190476,3.23809523809524,0
6819,845,755,92,12,78,9326,7091,91,64,291,23,1,16,125,46,0,1.91666666666667,0.0833333333333333,1.33333333333333,1.953125,0.71875,0
6820,42867,25557,92,92,753,27883,15117,89,83,531,176,2,1777,48,1482,1,1.91304347826087,0.0217391304347826,19.3152173913043,0.578313253012048,17.855421686747,0.0120481927710843
6821,29712,17285,91,57,567,28676,16255,91,65,545,40,3,654,47,510,2,0.701754385964912,0.0526315789473684,11.4736842105263,0.723076923076923,7.84615384615385,0.0307692307692308
6824,12422,6890,65,65,214,18413,9891,90,88,296,737,0,47,947,59,6,11.3384615384615,0,0.723076923076923,10.7613636363636,0.670454545454545,0.0681818181818182
6825,3259,2676,90,51,202,4678,3846,99,64,280,23,8,4,32,12,9,0.450980392156863,0.156862745098039,0.0784313725490196,0.5,0.1875,0.140625
6827,3565,2227,91,31,89,6408,3426,86,55,218,0,5,1,25,26,0,0,0.161290322580645,0.032258064516129,0.454545454545455,0.472727272727273,0
6828,112634,22949,92,74,506,101,64,89,4,22,666,8,1,3,0,0,9,0.108108108108108,0.0135135135135135,0.75,0,0
6830,6165,4456,40,36,394,4256,3379,66,45,192,166,0,2,182,8,0,4.61111111111111,0,0.0555555555555556,4.04444444444444,0.177777777777778,0
6831,1111,587,92,63,80,17094,9255,89,88,342,57,0,0,513,25,0,0.904761904761905,0,0,5.82954545454545,0.284090909090909,0
6833,29871,12231,92,52,378,56236,21142,86,68,553,15,6,30,29,39,0,0.288461538461538,0.115384615384615,0.576923076923077,0.426470588235294,0.573529411764706,0
6835,17741,10311,91,91,216,20725,11577,91,91,298,25,0,5,77,33,1,0.274725274725275,0,0.0549450549450549,0.846153846153846,0.362637362637363,0.010989010989011
6837,2022,1296,91,39,92,2916,1706,78,44,69,73,0,2,22,0,0,1.87179487179487,0,0.0512820512820513,0.5,0,0
6839,91327,74945,92,76,311,68590,55788,93,93,272,3361,0,106,2106,47,0,44.2236842105263,0,1.39473684210526,22.6451612903226,0.505376344086022,0
6842,6696,4323,37,37,73,37199,15226,89,89,251,0,0,8,33,12,0,0,0,0.216216216216216,0.370786516853933,0.134831460674157,0
6844,1788,1166,91,27,93,2037,1277,85,26,83,11,0,39,27,0,0,0.407407407407407,0,1.44444444444444,1.03846153846154,0,0
6848,6663,3492,27,15,163,12891,7499,89,70,318,1,0,1,2,3,0,0.0666666666666667,0,0.0666666666666667,0.0285714285714286,0.0428571428571429,0
6850,13281,6124,74,53,194,11612,5094,86,50,221,197,0,24,229,1,0,3.71698113207547,0,0.452830188679245,4.58,0.02,0
6851,9627,5474,90,69,243,9315,4747,108,72,283,7,1,18,53,14,0,0.101449275362319,0.0144927536231884,0.260869565217391,0.736111111111111,0.194444444444444,0
6852,8183,4400,15,11,229,82333,40360,82,82,815,52,0,0,624,28,0,4.72727272727273,0,0,7.60975609756098,0.341463414634146,0
6853,31122,15331,90,87,392,3292,1602,92,23,61,0,0,0,0,0,0,0,0,0,0,0,0
6857,18516,7657,92,92,177,50314,25374,89,89,206,17,1,12,2,1,0,0.184782608695652,0.0108695652173913,0.130434782608696,0.0224719101123595,0.0112359550561798,0
6860,46249,22997,88,75,1087,51373,24482,143,84,915,1398,3,519,1383,612,3,18.64,0.04,6.92,16.4642857142857,7.28571428571429,0.0357142857142857
6863,1598,872,88,66,44,10338,5425,91,84,184,26,0,121,74,82,1,0.393939393939394,0,1.83333333333333,0.880952380952381,0.976190476190476,0.0119047619047619
6866,9711,6647,19,18,221,29518,19160,92,45,457,151,0,19,494,20,3,8.38888888888889,0,1.05555555555556,10.9777777777778,0.444444444444444,0.0666666666666667
6867,12171,9132,91,90,462,11936,9413,106,102,458,376,9,7,266,24,2,4.17777777777778,0.1,0.0777777777777778,2.6078431372549,0.235294117647059,0.0196078431372549
6869,12752,5507,84,76,184,22844,10214,68,65,277,2,0,3,99,3,0,0.0263157894736842,0,0.0394736842105263,1.52307692307692,0.0461538461538462,0
6870,4247,2164,91,42,140,6307,3343,88,50,163,28,0,6,7,4,0,0.666666666666667,0,0.142857142857143,0.14,0.08,0
6872,8734,3513,91,62,268,20386,3112,90,64,175,124,2,50,55,62,0,2,0.032258064516129,0.806451612903226,0.859375,0.96875,0
6873,20694,15690,88,66,341,103305,66555,139,138,1153,26,6,6,161,9,17,0.393939393939394,0.0909090909090909,0.0909090909090909,1.16666666666667,0.0652173913043478,0.123188405797101
6876,10123,7480,91,89,213,30771,17824,119,119,400,19,0,9,102,37,0,0.213483146067416,0,0.101123595505618,0.857142857142857,0.310924369747899,0
6877,5812,4921,92,81,151,3250,2736,97,73,146,26,0,8,10,2,0,0.320987654320988,0,0.0987654320987654,0.136986301369863,0.0273972602739726,0
6880,10564,4604,91,66,145,18029,8108,91,85,196,1,4,16,6,2,3,0.0151515151515152,0.0606060606060606,0.242424242424242,0.0705882352941176,0.0235294117647059,0.0352941176470588
6881,845,475,89,53,63,2227,1134,17,17,123,0,0,0,0,0,0,0,0,0,0,0,0
6883,17215,8450,85,56,238,29494,14122,88,87,408,211,4,21,577,37,6,3.76785714285714,0.0714285714285714,0.375,6.63218390804598,0.425287356321839,0.0689655172413793
6885,406,302,91,39,22,23654,9629,91,85,383,71,0,0,157,22,2,1.82051282051282,0,0,1.84705882352941,0.258823529411765,0.0235294117647059
6886,47122,29215,92,84,534,38575,29176,94,94,563,1498,1,769,1227,655,10,17.8333333333333,0.0119047619047619,9.15476190476191,13.0531914893617,6.96808510638298,0.106382978723404
6887,16871,11093,90,76,271,16390,11329,89,76,233,455,0,9,523,8,41,5.98684210526316,0,0.118421052631579,6.88157894736842,0.105263157894737,0.539473684210526
6888,7853,6120,92,70,174,5923,4580,88,64,166,3,0,6,10,2,0,0.0428571428571429,0,0.0857142857142857,0.15625,0.03125,0
6889,13971,7135,39,29,363,9173,4517,89,88,280,30,0,7,12,4,0,1.03448275862069,0,0.241379310344828,0.136363636363636,0.0454545454545455,0
6890,8040,3924,27,27,163,19974,11274,88,76,272,43,0,0,140,1,0,1.59259259259259,0,0,1.84210526315789,0.0131578947368421,0
6892,13984,8418,83,77,510,11730,7112,91,55,403,12,0,25,13,6,0,0.155844155844156,0,0.324675324675325,0.236363636363636,0.109090909090909,0
6894,15698,12554,28,27,672,35861,28312,97,97,1076,51,75,16,142,36,281,1.88888888888889,2.77777777777778,0.592592592592593,1.4639175257732,0.371134020618557,2.89690721649485
6896,4192,2501,91,68,178,4306,2464,91,69,200,5,0,0,4,2,0,0.0735294117647059,0,0,0.0579710144927536,0.0289855072463768,0
6897,2150,889,69,69,43,10158,5949,89,88,252,24,0,0,76,19,0,0.347826086956522,0,0,0.863636363636364,0.215909090909091,0
6899,13369,8549,90,89,314,10613,6203,91,88,384,563,3,11,468,14,1,6.32584269662921,0.0337078651685393,0.123595505617978,5.31818181818182,0.159090909090909,0.0113636363636364
6905,24087,15955,91,88,319,22002,15028,91,87,332,7,0,0,14,5,0,0.0795454545454545,0,0,0.160919540229885,0.0574712643678161,0
6906,4571,2476,81,43,137,5062,2693,88,47,153,70,1,2,52,1,0,1.62790697674419,0.0232558139534884,0.0465116279069767,1.1063829787234,0.0212765957446809,0
6908,17318,12550,91,76,353,2352,1126,86,80,125,29,6,216,2,29,0,0.381578947368421,0.0789473684210526,2.84210526315789,0.025,0.3625,0
6910,17098,9294,92,81,366,15616,8171,88,55,421,127,2,41,46,20,0,1.5679012345679,0.0246913580246914,0.506172839506173,0.836363636363636,0.363636363636364,0
6911,2252,1300,91,22,104,18234,9613,89,78,372,17,1,5,192,20,10,0.772727272727273,0.0454545454545455,0.227272727272727,2.46153846153846,0.256410256410256,0.128205128205128
6912,13444,12024,91,82,456,13073,11382,92,80,437,431,1,131,238,65,0,5.25609756097561,0.0121951219512195,1.59756097560976,2.975,0.8125,0
