"","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_1_w2","ptc_2_w2","ptc_3_w2","ptc_4_w2","ptc_5_w2","ptc_6_w2","ptc_7_w2","ptc_8_w2","att_imp_1_w1","att_imp_2_w1","att_imp_3_w1","att_imp_4_w1","att_imp_5_w1","att_imp_1_w2","att_imp_2_w2","att_imp_3_w2","att_imp_4_w2","att_imp_5_w2","att_str_1_w1","att_str_2_w1","att_str_3_w1","att_str_4_w1","att_str_5_w1","att_str_1_w2","att_str_2_w2","att_str_3_w2","att_str_4_w2","att_str_5_w2","ft_far_w1","ft_pis_w1","ft_sld_w1","ft_lw_w1","ft_rw_w1","ft_women_w1","ft_rel_w1","ft_eu_w1","ft_econ_w1","ft_far_w2","ft_pis_w2","ft_sld_w2","ft_lw_w2","ft_rw_w2","ft_women_w2","ft_rel_w2","ft_eu_w2","ft_econ_w2","stupid_far_w1","stupid_women_w1","stupid_rel_w1","stupid_eu_w1","stupid_econ_w1","stupid_far_w2","stupid_pis_w2","stupid_sld_w2","stupid_lw_w2","stupid_rw_w2","stupid_women_w2","stupid_rel_w2","stupid_eu_w2","stupid_econ_w2","under_far_w1","under_pis_w1","under_sld_w1","under_lw_w1","under_rw_w1","under_women_w1","under_rel_w1","under_eu_w1","under_econ_w1","under_far_w2","under_pis_w2","under_sld_w2","under_lw_w2","under_rw_w2","under_women_w2","under_rel_w2","under_eu_w2","under_econ_w2","malvol_gov_1_w1","malvol_gov_2_w1","malvol_gov_3_w1","malvol_gov_4_w1","malvol_gov_5_w1","malvol_op_1_w1","malvol_op_2_w1","malvol_op_3_w1","malvol_op_4_w1","malvol_op_5_w1","malvol_gov_1_w2","malvol_gov_2_w2","malvol_gov_3_w2","malvol_gov_4_w2","malvol_gov_5_w2","malvol_op_1_w2","malvol_op_2_w2","malvol_op_3_w2","malvol_op_4_w2","malvol_op_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","party_strength","news","news_like","know_w2","know_fac_w2","ptc_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_w1","stupid_w2","malvol_1_w1","malvol_1_w2","malvol_2_w1","malvol_2_w2","malvol_3_w1","malvol_3_w2","malvol_4_w1","malvol_4_w2","malvol_5_w1","malvol_5_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"21",7024,"Male","Age: 25–34","Education: Graduate school",0,0,1,1,5,1,8,1,5,5,7,5,5,1,0,1,1,1,0,1,0,1,0,0,0,7,7,7,7,7,7,7,6,6,7,7,7,6,4,6,7,7,6,4,7,100,NA,48,NA,100,100,100,100,85,100,NA,29,NA,100,82,82,82,82,4,NA,4,2,NA,2,NA,2,NA,2,2,2,2,2,1,NA,3,NA,1,1,1,1,2,1,NA,4,NA,1,1,1,2,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,0,0,0,0,2,3,0,0,7,7,7,7,7,7,7,7,3,2,6,2,7,5,5,4,3,5,2,18661,11494,90,88,600,56,27,0,0.636363636363636,38.650928297055,0,3.66666666666667,3,NA,1,"More News - Experiment","Anti",5,6.81818181818182,0.306818181818182,5.4,3,3,6,6,7,6.5,NA,100,98.75,NA,100,94,NA,1,34.0833333333333,NA,1,34.1666666666667,3.5,3,7,7,7,7,7,7,6,6,6,6,6.6,6.6,0,1.25,7,7,4,4
"22",7072,"Male","Age: 25–34","Education: Bachelor degree",7,8,5,5,1,5,1,5,3,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,5,4,4,4,5,6,4,4,4,6,6,5,5,4,6,6,5,4,4,6,81,NA,75,65,43,68,66,57,58,69,NA,66,65,61,80,75,71,73,5,6,NA,NA,4,1,NA,1,1,1,1,1,1,1,1,NA,3,3,5,3,3,4,4,2,NA,2,2,2,2,2,3,3,NA,NA,NA,NA,NA,5,5,5,4,5,0,0,0,0,0,5,5,5,5,3,0,0,1,3,3,2,1,3,6,6,5,5,5,5,5,5,5,2,1,1,6,1,4,2,2,2,3,2217,1199,88,16,47,10,0,0,0.625,38.9577464788732,0,5.11111111111111,5,NA,1,"More News - Experiment","Pro",2,2.9375,0,2.2,1,0,5,4.75,4.25,4.5,75,65,68.4166666666667,66,65,69.0833333333333,3,3,16.1666666666667,2,2,13.3333333333333,5,3,5,5,5,5,5,5,3,2,2,4,4,4.2,1,2.25,5.5,5,2.33333333333333,3
"23",7019,"Female","Age: 35–44","Education: High school",7,4,7,4,1,3,1,9,4,3,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,7,6,7,6,6,7,7,7,7,7,7,52,18,51,NA,23,59,69,68,69,65,65,65,NA,65,65,66,65,64,4,7,NA,NA,5,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,6,6,4,4,4,0,0,0,0,0,0,0,0,0,0,0,6,3,5,1,4,4,5,5,4,4,4,1,1,3,7,3,3,2,2,3,2,4251,2403,90,42,99,0,4,10,0,38.8625083836351,0.238095238095238,1.77777777777778,4,NA,1,"More News - Experiment","Pro",2,2.35714285714286,0.0952380952380952,2.4,2,0,6.25,7,7,7,51,NA,58.875,65,NA,65,4,NA,16,4,NA,19.25,5,4,NA,0,NA,0,NA,0,NA,7,NA,7,NA,2.8,0,2.25,3.5,4.5,2.5,3.2
"24",7018,"Female","Age: 25–34","Education: Graduate school",0,1,6,5,5,8,6,8,6,4,4,6,5,1,0,1,0,0,0,0,0,0,1,0,0,4,5,6,7,7,4,2,6,7,7,4,5,7,7,7,4,2,5,6,7,99,100,50,50,49,50,30,29,30,82,85,49,50,50,52,53,51,73,6,4,NA,NA,6,1,4,1,1,1,1,1,1,1,1,1,5,6,7,4,6,6,6,1,1,5,5,5,5,6,6,3,6,7,7,2,5,NA,NA,NA,NA,NA,4,4,5,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,7,7,7,7,5,7,2,1,1,1,7,3,2,0,0,2,0,4723,2284,91,84,153,142,0,0,1.69047619047619,38.9577464788732,0,0.555555555555556,3,1,NA,"More News - Control","Anti",5,1.82142857142857,0,5,2,1,5.75,4.25,5.5,4.75,100,49,61.0833333333333,85,50,63.5833333333333,1,7,20.8333333333333,1,5,17.1666666666667,5.5,3.5,6,4,7,4,7,5,5,5,2,2,5.4,4,0,0.25,6.5,6.5,1.16666666666667,2.4
"25",7017,"Male","Age: 25–34","Education: Graduate school",0,0,5,0,2,1,2,1,2,1,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,2,2,2,2,2,4,7,4,4,4,5,5,5,5,5,91,NA,85,NA,88,85,87,83,87,96,NA,56,NA,60,61,63,61,59,4,NA,4,4,NA,1,NA,1,NA,1,1,1,1,1,4,NA,4,NA,4,4,4,4,4,1,NA,1,NA,1,1,1,1,1,6,6,2,2,2,NA,NA,NA,NA,NA,6,6,6,2,2,0,0,0,0,0,5,5,5,5,6,6,6,6,2,5,5,4,6,6,6,6,4,2,2,2,6,2,2,1,1,1,1,87591,31464,91,89,737,697,34,45,7.8314606741573,38.5757240069631,0.50561797752809,1.22222222222222,1,1,NA,"More News - Control","Anti",5,8.28089887640449,0.382022471910112,2.2,3,0,4.75,5,4,2,NA,88,88.1666666666667,NA,60,72.3333333333333,NA,4,33,NA,1,32.6666666666667,4,2.5,6,6,6,6,2,6,5,5,5,5,4.8,5.6,5,6,4,6,1.33333333333333,3.2
"26",7016,"Female","Age: 25–34","Education: Graduate school",2,0,5,5,7,3,2,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,7,4,1,4,5,7,4,7,4,4,7,4,7,4,4,7,87,NA,50,50,50,73,96,50,50,50,NA,50,50,50,50,100,50,50,4,4,NA,NA,4,4,NA,4,4,4,4,7,4,4,4,NA,4,4,4,4,4,4,4,1,NA,4,4,4,4,1,4,4,4,4,7,1,1,NA,NA,NA,NA,NA,6,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,5,6,7,7,2,1,1,1,7,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11111111111111,4,1,NA,"More News - Control","Anti",3,NA,NA,0.6,2,0,4.75,4.75,4,3.5,NA,50,68.0833333333333,NA,50,54.1666666666667,NA,4,31.6666666666667,NA,4,19.0833333333333,4,4.375,4,6,4,5,7,6,6,6,6,6,5.4,5.8,0,0,7,6.25,2.66666666666667,2.4
"27",7012,"Female","Age: 35–44","Education: High school",5,0,5,5,4,9,4,9,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,4,4,5,5,4,5,5,5,7,4,4,4,4,5,4,4,4,4,7,99,99,99,99,99,53,99,99,99,99,99,98,47,45,48,47,46,49,4,NA,4,4,NA,2,2,2,2,2,2,2,2,2,4,2,4,4,4,4,4,4,4,1,1,1,4,1,4,4,4,4,6,5,6,4,4,NA,NA,NA,NA,NA,4,6,6,1,1,0,0,0,0,0,0,0,0,3,0,0,0,5,7,7,7,6,1,4,6,4,1,1,1,2,7,1,3,0,0,1,1,2669,1579,88,83,172,5,0,0,0.0602409638554217,38.9577464788732,0,0.222222222222222,4,NA,1,"More News - Experiment","Anti",0,2.07228915662651,0,0.4,2,0,4,4,4.25,4.75,99,99,95.1666666666667,99,45,63.8333333333333,2,4,19.5,1,1,18.3333333333333,4,3,6,4,5,6,6,6,3,6,3,6,4.6,5.6,0.75,1.25,6.75,3.75,1,2.4
"28",7011,"Female","Age: 55+","Education: Vocational degree",0,0,2,0,8,3,8,1,4,3,4,3,3,1,0,1,0,0,0,0,0,1,0,0,0,7,1,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,100,NA,NA,NA,82,100,100,99,84,99,NA,NA,NA,100,99,100,98,99,7,4,NA,NA,4,4,NA,NA,NA,4,4,4,4,4,1,NA,NA,NA,1,1,1,1,3,4,NA,NA,NA,4,4,4,4,4,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,1,1,1,0,0,0,0,0,0,0,0,0,6,0,6,6,1,6,6,7,4,4,4,7,1,1,1,1,7,4,4,3,3,3,3,226,117,90,6,15,0,0,0,0,38.9577464788732,0,5.33333333333333,4,NA,1,"More News - Experiment","Anti",5,2.5,0,3.4,2,1,7,7,5.5,5.5,NA,82,92.5833333333333,NA,100,99.3333333333333,NA,1,34.1666666666667,NA,4,35.6666666666667,5.5,5.5,7,7,7,7,7,1,6,6,6,6,6.6,5.4,0,4.5,5,4.75,3.33333333333333,2.2
"29",7009,"Female","Age: 25–34","Education: Bachelor degree",0,2,4,5,6,2,6,3,7,6,5,6,6,1,1,1,0,1,0,0,0,0,0,0,0,6,6,5,7,7,6,7,5,7,7,5,7,6,6,6,6,7,4,6,6,85,93,NA,38,50,76,97,71,31,81,98,NA,31,31,81,99,57,28,7,6,NA,NA,4,3,7,NA,3,5,5,4,2,4,3,5,NA,5,5,6,2,1,4,2,3,NA,5,5,1,3,5,4,7,7,5,2,5,NA,NA,NA,NA,NA,7,6,7,1,1,0,0,0,0,0,4,6,6,4,5,6,6,6,6,7,7,4,7,5,3,1,3,2,1,1,5,6,6,6,4,3,3,2018,1205,93,14,114,34,0,0,2.42857142857143,38.9577464788732,0,2.11111111111111,4,NA,1,"More News - Experiment","Anti",5,8.14285714285714,0,6,3,1,6,5.75,6,6.25,93,50,69.25,98,31,62.25,5,5,17.75,3,5,16.75,6,5.375,7,7,7,6,5,7,5,6,2,6,5.2,6.4,5,5.75,6,4,4.66666666666667,2.4
"30",7006,"Male","Age: 35–44","Education: Vocational degree",5,5,5,5,1,8,9,4,4,3,4,3,3,1,1,0,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,53,54,NA,54,53,52,53,52,52,53,51,NA,53,51,53,51,52,52,4,4,NA,NA,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,5,5,5,5,3,4,4,3,3,3,3,10356,5172,77,32,263,23,3,0,0.71875,38.8639964788732,0,3.55555555555556,4,NA,1,"More News - Experiment","Pro",0,8.21875,0.09375,3.4,3,1,4,4,4,4,NA,54,53.0833333333333,NA,53,52.6666666666667,NA,4,20.3333333333333,NA,4,20.3333333333333,4,4,4,4,4,4,4,4,3,3,3,3,3.6,3.6,3,3,4,4,3.33333333333333,4.6
"31",7004,"Male","Age: 35–44","Education: High school",5,9,5,5,6,5,1,5,5,3,5,4,4,1,1,1,1,0,0,1,0,0,0,0,0,6,5,6,6,6,6,5,5,6,6,5,5,5,5,5,5,5,5,6,6,16,NA,21,19,19,16,21,21,21,100,NA,90,50,50,51,46,51,65,5,6,NA,NA,5,4,NA,4,4,4,4,4,4,4,5,NA,5,5,5,6,5,5,5,4,NA,5,4,4,4,4,5,4,NA,NA,NA,NA,NA,6,6,6,6,6,0,0,0,0,0,6,5,7,1,1,1,1,1,1,5,3,4,6,6,5,6,6,7,7,5,5,6,5,1,2,1,2,4,1,1,1,2,94793,34410,91,91,673,402,26,3,4.41758241758242,38.6720321931589,0.032967032967033,3,4,1,NA,"More News - Control","Pro",0,7.3956043956044,0.285714285714286,4.2,4,1,5,5.25,5.75,5.5,21,19,19.0833333333333,90,50,66.0833333333333,5,5,6.91666666666667,5,4,20.25,5.25,4.5,6,6,6,5,6,7,1,6,1,6,4,6,1,4.5,5.75,6,1.83333333333333,3
"32",7003,"Female","Age: 35–44","Education: Graduate school",0,0,0,2,9,3,9,3,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,7,7,5,6,7,7,7,7,7,6,7,7,5,4,7,7,7,7,7,100,100,NA,NA,100,72,72,69,68,100,100,NA,NA,100,100,100,100,80,4,5,NA,NA,1,2,7,NA,NA,7,7,7,7,4,1,2,NA,NA,1,1,1,2,2,1,1,NA,NA,1,1,1,1,3,4,6,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,3,3,3,0,3,0,3,0,5,5,7,5,6,6,6,6,3,2,1,1,3,2,3,5,3,5,3,18298,13954,91,88,865,249,44,6,2.82954545454545,38.4577464788732,0.0681818181818182,1.66666666666667,4,NA,2,"More News - Experiment","Anti",5,9.82954545454546,0.5,0.4,1,2,6.25,7,6.5,7,100,100,90.0833333333333,100,100,98.3333333333333,2,1,17.8333333333333,1,1,17.6666666666667,3.5,5.125,4,7,6,7,7,7,6,6,6,6,5.8,6.6,2.25,1.5,5.5,6,3.5,2
"33",7002,"Female","Age: 25–34","Education: High school",2,3,5,5,4,1,9,1,3,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,4,6,4,4,6,2,1,5,5,6,6,7,5,4,7,6,7,5,5,7,100,NA,NA,50,50,50,100,50,50,91,NA,NA,49,49,50,100,49,47,7,NA,7,2,NA,3,NA,NA,4,2,3,6,2,3,6,NA,NA,4,4,4,2,4,4,3,NA,NA,4,4,2,1,4,4,4,4,4,4,5,NA,NA,NA,NA,NA,4,3,4,4,5,0,0,0,0,0,1,0,0,1,0,0,0,0,6,5,5,4,6,5,5,5,4,1,1,1,7,3,3,2,1,1,1,45863,31728,87,54,1237,92,309,5,1.7037037037037,33.235524256651,0.0925925925925926,2.77777777777778,4,1,NA,"More News - Control","Anti",3,22.9074074074074,5.72222222222222,1.6,2,0,5.5,5.75,4.5,3.25,NA,50,70.8333333333333,NA,49,67.1666666666667,NA,4,35.8333333333333,NA,4,32.5833333333333,5.75,5.25,4,4,4,3,4,4,3,3,2,2,3.4,3.2,0.5,0,5,5.25,1.83333333333333,2.8
"34",7379,"Female","Age: 25–34","Education: High school",0,0,10,10,3,1,3,8,7,6,7,6,6,1,1,1,0,1,1,1,1,0,0,1,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,100,NA,100,100,NA,50,50,100,100,100,NA,100,100,NA,100,100,100,100,1,1,NA,NA,1,1,NA,1,1,NA,1,1,1,1,7,NA,7,7,NA,7,7,7,7,1,NA,1,1,NA,7,7,1,1,7,7,1,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,6,6,6,0,6,6,6,6,7,7,7,7,7,7,7,7,1,2,1,1,5,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,NA,"More News - Control","Anti",5,NA,NA,6.4,3,5,7,7,7,7,NA,NA,87.5,NA,NA,100,NA,NA,53.5,NA,NA,52,1,1,7,7,7,7,1,7,6,6,6,6,5.4,6.6,4.5,6,7,7,0.333333333333333,2
"35",7000,"Female","Age: 25–34","Education: High school",0,1,3,3,7,1,6,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,7,7,6,4,2,7,6,6,4,1,6,7,6,4,2,6,77,NA,46,NA,57,80,54,54,50,84,NA,49,NA,65,86,62,52,53,1,1,NA,NA,1,1,NA,1,NA,1,3,1,2,1,2,NA,4,NA,3,4,6,5,5,1,NA,4,NA,2,1,3,3,4,4,1,6,3,4,NA,NA,NA,NA,NA,1,1,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,6,5,1,6,6,1,1,1,1,7,5,4,6,6,6,4,11306,9971,89,76,581,52,12,0,0.684210526315789,38.7998517420311,0,1.55555555555556,3,1,NA,"More News - Control","Anti",5,7.64473684210526,0.157894736842105,0.6,1,0,4.25,4.75,5,4.75,NA,57,64.5,NA,65,70.75,NA,3,28.3333333333333,NA,2,29.5833333333333,1,1.375,4,1,1,1,6,6,4,4,3,3,3.6,3,0,0,5.25,4.5,5.16666666666667,2.2
"36",6999,"Female","Age: 45–54","Education: Vocational degree",3,3,7,7,2,9,2,9,4,3,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,6,2,7,6,7,5,5,7,5,7,6,2,7,4,7,5,4,7,4,6,81,75,71,77,NA,48,66,68,54,71,70,55,59,NA,66,48,77,48,4,NA,4,4,NA,1,3,1,1,NA,3,2,4,1,1,2,3,2,NA,4,3,4,4,1,2,4,4,NA,4,3,1,3,4,4,4,2,2,NA,NA,NA,NA,NA,4,5,4,2,1,0,0,0,0,0,3,3,3,3,1,1,1,1,7,7,6,7,7,4,6,7,5,1,1,1,7,3,4,1,1,2,2,16511,7890,89,89,231,714,27,1,8.02247191011236,38.6543756923563,0.0112359550561798,2,4,NA,1,"More News - Experiment","Anti",2,2.59550561797753,0.303370786516854,2.4,3,0,4.75,5,5.25,5.5,75,NA,68.5,70,NA,65.125,2,NA,22.625,2,NA,19.625,4,3.25,4,4,4,5,4,4,5,5,5,6,4.4,4.8,3,1,6.75,6,2.16666666666667,3
"37",6996,"Female","Age: 35–44","Education: Some college",2,0,4,3,5,1,5,1,5,5,3,5,4,1,1,1,1,0,0,0,0,0,0,0,0,7,2,6,5,7,6,1,6,5,6,7,6,6,6,7,5,1,6,6,7,100,NA,NA,NA,67,77,93,68,53,82,NA,NA,NA,68,88,84,67,77,1,NA,1,1,NA,1,NA,NA,NA,4,3,3,5,2,2,NA,NA,NA,3,2,1,2,2,1,NA,NA,NA,3,2,2,3,3,6,6,7,1,1,NA,NA,NA,NA,NA,5,6,5,2,2,0,0,0,0,0,3,4,5,5,2,1,0,1,6,6,7,7,6,7,6,7,1,1,1,1,6,1,2,1,1,1,1,29496,11404,94,94,701,77,0,0,0.819148936170213,38.9577464788732,0,3.11111111111111,3,1,NA,"More News - Control","Anti",3,7.45744680851064,0,4.4,4,0,6.25,4.5,5,4.5,NA,67,79.9166666666667,NA,68,76.3333333333333,NA,3,34.9166666666667,NA,3,29.1666666666667,1,2.125,6,5,6,6,7,5,6,5,6,5,6.2,5.2,4.25,1,6.5,6.5,1.16666666666667,2
"38",6994,"Female","Age: 55+","Education: Some college",0,0,1,1,9,1,8,7,7,6,6,0,6,1,0,1,0,1,0,1,1,1,0,0,0,7,4,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,6,7,3,98,NA,NA,83,98,81,98,50,1,99,NA,NA,70,100,100,100,68,1,7,NA,NA,5,1,7,NA,NA,5,7,7,7,6,7,1,NA,NA,1,2,2,1,3,7,1,NA,NA,1,2,1,1,2,7,7,7,1,1,NA,NA,NA,NA,NA,7,7,7,1,1,0,0,0,0,0,1,2,1,3,1,0,0,1,6,5,6,7,7,7,7,4,1,1,1,2,7,3,4,5,3,5,4,2809,1530,90,19,119,111,40,0,5.84210526315789,36.8524833209785,0,3.55555555555556,3,NA,1,"More News - Experiment","Anti",5,6.26315789473684,2.10526315789474,5,2,4,6.75,6.75,6.25,7,98,83,71.75,99,70,70.6666666666667,1,1,1.66666666666667,1,1,1.16666666666667,3.5,3.875,7,7,7,7,7,7,6,6,6,6,6.6,6.6,1.75,0.5,6,6.25,4,2.4
"39",6993,"Female","Age: 55+","Education: Graduate school",2,2,7,7,5,3,5,1,5,4,4,2,4,1,0,1,1,0,0,0,0,0,0,0,0,4,5,5,5,6,5,6,6,5,6,3,5,5,4,5,5,6,6,5,5,87,NA,NA,57,NA,50,64,55,57,93,NA,NA,58,NA,50,50,51,39,3,NA,6,4,NA,5,NA,NA,4,NA,3,2,4,3,2,NA,NA,3,NA,4,3,3,3,2,NA,NA,4,NA,4,3,3,4,2,3,6,2,3,NA,NA,NA,NA,NA,2,5,6,2,2,0,0,0,0,0,4,2,1,2,2,2,1,4,6,6,3,5,6,6,5,5,3,1,1,2,7,3,3,3,3,4,3,2921,1503,91,28,82,10,3,0,0.357142857142857,38.8506036217303,0,3,4,NA,1,"More News - Experiment","Anti",3,2.92857142857143,0.107142857142857,3.8,3,0,4.25,5.5,4.75,5.5,NA,NA,71.75,NA,NA,70.25,NA,NA,45.125,NA,NA,48.25,4,3,2,2,3,5,6,6,5,5,4,5,4,4.6,2.25,2.25,5,5.5,3.16666666666667,2.8
"40",6990,"Male","Age: 25–34","Education: Some college",6,3,5,3,8,1,8,1,4,2,4,2,3,1,1,1,1,0,0,0,0,0,0,0,0,7,4,4,6,7,7,4,3,5,7,7,6,4,6,7,6,6,3,5,7,75,NA,NA,NA,74,96,52,51,48,81,NA,NA,NA,80,98,61,46,46,7,NA,4,4,NA,2,NA,NA,NA,3,7,4,3,2,5,NA,NA,NA,5,1,4,5,2,4,NA,NA,NA,4,1,3,5,4,4,4,4,3,3,NA,NA,NA,NA,NA,3,3,4,4,4,0,0,0,0,0,2,4,2,3,4,2,3,2,5,5,5,5,6,5,6,4,4,2,1,1,7,4,5,2,2,2,2,6537,4235,91,59,358,46,100,0,0.779661016949153,37.2628312246359,0,2.11111111111111,3,1,NA,"More News - Control","Pro",1,6.06779661016949,1.69491525423729,3,4,0,5.75,5,5.25,4.75,NA,NA,68.375,NA,NA,71.875,NA,NA,39,NA,NA,42.125,5.5,5.5,NA,0,NA,0,NA,0,NA,7,NA,7,NA,2.8,2.75,2.75,5,5.25,2.83333333333333,3
"41",6989,"Male","Age: 25–34","Education: Graduate school",0,0,5,5,9,1,9,3,5,3,3,5,5,1,0,1,0,1,0,0,0,0,0,0,0,7,7,6,6,7,7,7,6,6,7,7,7,5,6,6,7,7,5,5,6,69,68,NA,26,67,100,85,70,49,86,81,NA,26,54,100,90,54,57,3,6,NA,NA,1,2,3,NA,2,3,6,4,4,2,6,6,NA,6,6,5,6,6,5,6,6,NA,6,6,6,6,5,5,2,2,6,3,4,NA,NA,NA,NA,NA,2,2,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,7,7,2,3,7,1,2,1,1,7,5,5,3,4,2,3,43483,20080,137,120,734,118,45,0,0.983333333333333,38.5827464788732,0,1.44444444444444,3,NA,1,"More News - Experiment","Anti",5,6.11666666666667,0.375,4.2,2,1,6.25,6,6.5,6.5,68,67,70.5,81,54,70.9166666666667,6,6,16.3333333333333,6,6,19.1666666666667,3.25,3.5,2,2,2,2,6,3,4,4,3,2,3.4,2.6,0,0,5.75,4.75,3.66666666666667,2.4
"42",6988,"Female","Age: 25–34","Education: Graduate school",3,2,5,1,4,3,2,5,2,3,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,4,4,4,5,4,6,4,7,7,5,4,7,5,3,4,5,4,7,7,5,98,NA,47,NA,57,63,66,69,61,95,NA,59,NA,54,60,54,52,48,2,NA,2,1,NA,2,NA,3,NA,3,2,3,3,3,1,NA,6,NA,3,6,4,6,4,3,NA,5,NA,2,4,2,3,3,5,6,5,6,5,NA,NA,NA,NA,NA,7,4,4,3,2,0,0,0,0,0,3,3,4,3,3,4,3,3,5,4,4,5,4,5,3,4,3,1,1,1,4,4,3,2,1,3,2,13131,11572,104,77,561,128,23,20,1.66233766233766,38.6590451801719,0.25974025974026,3.66666666666667,1,1,NA,"More News - Control","Anti",2,7.28571428571429,0.298701298701299,2.2,3,0,4.75,5.75,4.25,6,NA,57,73.25,NA,54,67.5,NA,3,35.3333333333333,NA,2,33.3333333333333,1.75,2.375,5,7,6,4,5,4,1,4,2,5,3.8,4.8,3.25,3.25,4.5,4,2.5,2
"43",6985,"Male","Age: 25–34","Education: Graduate school",1,1,3,3,8,1,8,3,4,4,4,3,4,1,1,1,1,1,1,0,1,0,0,0,0,6,6,5,5,6,6,4,6,5,7,6,6,5,5,6,5,4,5,4,7,87,80,NA,NA,87,51,78,49,51,74,80,NA,NA,70,58,50,54,49,6,4,NA,NA,4,2,4,NA,NA,3,4,4,4,4,4,2,NA,NA,2,2,3,4,4,2,3,NA,NA,2,2,4,4,3,5,6,5,2,5,NA,NA,NA,NA,NA,6,6,6,1,1,0,0,0,0,0,1,1,0,2,1,0,0,2,5,5,6,7,6,4,6,7,2,2,1,1,6,3,4,2,3,4,3,12668,11492,105,91,503,127,117,0,1.3956043956044,37.6720321931589,0,2.88888888888889,3,NA,1,"More News - Experiment","Anti",4,5.52747252747253,1.28571428571429,3.8,4,3,5.5,4.5,5.5,5.25,80,87,75.9166666666667,80,70,66.5833333333333,2,2,16.5833333333333,3,2,14.5833333333333,5,5,5,6,6,6,5,6,5,6,2,6,4.6,6,1,0.75,5.75,5.75,3.16666666666667,2.4
