"","id","wave","person_id","sex","age","edu","suppgov1","suppgov2","ideo1","ideo2","party1","opp_party1","party2","opp_party2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition_control","condition_experimental","condition","party_bin","news","news_like","att_imp_1","att_imp_2","att_imp_3","att_imp_4","att_imp_5","att_str_1","att_str_2","att_str_3","att_str_4","att_str_5","ft_far","ft_pis","ft_sld","ft_lw","ft_rw","ft_women","ft_rel","ft_eu","ft_econ","stupid_far","stupid_women","stupid_rel","stupid_eu","stupid_econ","under_far","under_pis","under_sld","under_lw","under_rw","under_women","under_rel","under_eu","under_econ","malvol_gov_1","malvol_gov_2","malvol_gov_3","malvol_gov_4","malvol_gov_5","malvol_op_1","malvol_op_2","malvol_op_3","malvol_op_4","malvol_op_5","comp_1","comp_2","comp_3","comp_4","perpol_1","perpol_2","perpol_3","perpol_4","att_str","att_imp","ft_party_op","ft_ideo_op","ft","under_party_op","under_ideo_op","under","stupid","malvol_1","malvol_2","malvol_3","malvol_4","malvol_5","malvol","comp","perpol","know","know_1","know_2","know_3","know_4","know_5","know_fac","know_fac_1","know_fac_2","know_fac_3","know_fac_4","ptc","ptc_1","ptc_2","ptc_3","ptc_4","ptc_5","ptc_6","ptc_7","ptc_8","stupid_lw","stupid_pis","stupid_rw","stupid_sld","well_act","well_act_1","well_act_2","well_act_3","well_act_4","well_act_5","well_feel","well_feel_1","well_feel_2","well_feel_3","well_feel_4","well_feel_5","well_feel_6","know_r","know_fac_r","ptc_r","att_str_r","att_imp_r","ft_r","under_r","stupid_r","malvol_r","comp_r","perpol_r","well_act_r","well_feel_r","news_r","news_like_r"
"119","60",1,6962,"Female","Age: 25–34","Education: Bachelor degree",7,7,8,8,1,7,1,7,15175,7705,90,64,353,361,41,1,5.640625,38.3171214788732,0.015625,2.66666666666667,6,1,NA,"More News - Control","Pro",5.515625,0.640625,5,5,2,4,5,5,5,4,3,3,99,NA,NA,99,NA,99,65,99,99,3,5,NA,NA,2,1,NA,NA,3,NA,5,3,4,2,NA,NA,NA,NA,NA,3,4,6,2,5,2,4,1,6,5,6,3,6,4.25,4,NA,99,96.1666666666667,NA,3,35.1666666666667,3.25,3,4,6,5,2,4,3.25,5,2.4,3,1,4,2,2,2,1,0,1,0,3,0,1,1,0,1,0,0,0,4,NA,NA,NA,4.6,6,3,4,7,3,2.66666666666667,5,2,2,2,1,4,33.3333333333333,50,37.5,54.1666666666667,50,96.1666666666667,65.1898734177215,37.5,56.6666666666667,54.1666666666667,66.6666666666667,54.2857142857143,38.8888888888889,38.4521306881738,13.4246498860171
"120","60",2,6962,"Female","Age: 25–34","Education: Bachelor degree",7,7,8,8,1,7,1,7,15175,7705,90,64,353,361,41,1,5.640625,38.3171214788732,0.015625,2.66666666666667,6,1,NA,"More News - Control","Pro",5.515625,0.640625,3,6,5,5,4,3,5,4,2,5,31,NA,NA,28,NA,70,41,74,35,2,5,6,5,3,3,NA,NA,6,NA,2,4,5,4,0,0,0,0,0,5,4,5,5,3,3,1,0,3,5,3,5,3,3.5,4.75,NA,28,38,NA,6,13.5833333333333,3.875,5,4,5,2,4,4,1.75,4,2.4,3,1,4,2,2,2,1,0,1,0,3,0,1,1,0,1,0,0,0,4,NA,NA,NA,4.6,6,3,4,7,3,2.66666666666667,5,2,2,2,1,4,33.3333333333333,50,37.5,41.6666666666667,62.5,38,24.2088607594937,47.9166666666667,56.6666666666667,29.1666666666667,50,54.2857142857143,38.8888888888889,38.4521306881738,13.4246498860171
"121","61",1,6961,"Female","Age: 25–34","Education: Graduate school",5,0,5,9,3,7,3,7,5638,3310,9,9,237,355,2,0,39.4444444444444,38.735524256651,0,2.44444444444444,5,1,NA,"More News - Control","Anti",26.3333333333333,0.222222222222222,4,1,4,7,6,4,5,4,4,5,100,NA,NA,100,NA,49,52,52,52,4,4,NA,NA,4,4,NA,NA,4,NA,4,4,4,4,7,7,7,1,1,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,6,4.25,4,NA,NA,75.625,NA,NA,52,4,7,7,7,6,6,6.6,3,4.5,3,4,3,2,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,6,NA,NA,NA,2.8,3,2,1,1,7,3.33333333333333,4,4,3,3,3,3,43.3333333333333,100,0,54.1666666666667,50,75.625,97.1518987341772,50,100,50,58.3333333333333,28.5714285714286,50,74.9771155706949,5.44144118429682
"122","61",2,6961,"Female","Age: 25–34","Education: Graduate school",5,0,5,9,3,7,3,7,5638,3310,9,9,237,355,2,0,39.4444444444444,38.735524256651,0,2.44444444444444,5,1,NA,"More News - Control","Anti",26.3333333333333,0.222222222222222,1,1,7,7,7,4,7,7,5,5,66,NA,NA,74,NA,50,50,50,31,1,6,4,4,4,1,NA,NA,1,NA,4,6,7,5,7,7,7,1,1,0,0,0,0,0,3,3,3,3,4,4,4,6,5.75,4,NA,NA,55.625,NA,NA,35.75,4.25,7,7,7,6,6,6.6,3,4.5,3,4,3,2,3,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,6,NA,NA,NA,2.8,3,2,1,1,7,3.33333333333333,4,4,3,3,3,3,43.3333333333333,100,0,79.1666666666667,50,55.625,66.2974683544304,54.1666666666667,100,50,58.3333333333333,28.5714285714286,50,74.9771155706949,5.44144118429682
"123","62",1,6960,"Female","Age: 35–44","Education: High school",0,0,5,6,5,4,5,4,18758,10433,91,85,298,62,294,0,0.729411764705882,35.4989229494614,0,3.11111111111111,4,NA,1,"More News - Experiment","Anti",3.50588235294118,3.45882352941176,5,6,6,6,6,5,2,6,5,6,98,97,NA,33,NA,55,79,86,83,7,2,NA,NA,4,1,4,NA,4,NA,4,4,4,4,6,7,7,1,4,NA,NA,NA,NA,NA,6,6,6,6,6,5,7,6,4.5,5.75,97,NA,86.625,4,NA,27.5,5,6,7,7,6,3,5.8,6,6,4,6,4,4,5,1,2,1,0,0,1,2,1,0,0,0,1,0,0,0,5,2,NA,NA,2.4,7,1,1,1,2,3.83333333333333,5,4,4,4,3,3,60,50,25,58.3333333333333,79.1666666666667,86.625,50.6329113924051,66.6666666666667,86.6666666666667,100,83.3333333333333,22.8571428571429,58.3333333333333,29.0574118583709,40.5357070514004
"124","62",2,6960,"Female","Age: 35–44","Education: High school",0,0,5,6,5,4,5,4,18758,10433,91,85,298,62,294,0,0.729411764705882,35.4989229494614,0,3.11111111111111,4,NA,1,"More News - Experiment","Anti",3.50588235294118,3.45882352941176,6,5,6,6,6,5,3,4,5,5,99,99,NA,99,NA,99,99,99,99,5,5,4,5,5,4,2,NA,4,NA,5,4,4,4,7,7,7,1,1,0,0,0,0,0,6,5,4,6,6,5,7,7,4.25,5.75,99,NA,99,2,NA,27.375,5.875,7,7,7,6,6,6.6,5.25,6.25,4,6,4,4,5,1,2,1,0,0,1,2,1,0,0,0,1,0,0,0,5,2,NA,NA,2.4,7,1,1,1,2,3.83333333333333,5,4,4,4,3,3,60,50,25,54.1666666666667,79.1666666666667,99,50.3955696202532,81.25,100,87.5,87.5,22.8571428571429,58.3333333333333,29.0574118583709,40.5357070514004
"125","63",1,5502,"Female","Age: 25–34","Education: Some college",1,1,1,0,9,3,9,3,31066,26193,92,92,1439,93,79,17,1.01086956521739,38.0990508266993,0.184782608695652,1.55555555555556,3,NA,1,"More News - Experiment","Anti",15.6413043478261,0.858695652173913,6,6,6,2,7,7,7,7,3,7,92,82,NA,NA,14,81,81,78,34,7,6,NA,NA,2,2,2,NA,NA,4,2,3,2,5,3,2,3,2,3,NA,NA,NA,NA,NA,3,3,4,2,6,4,5,5,6,5,82,14,56.5,2,4,18,5.5,3,2,3,5,4,3.4,3,5,4,6,5,3,1,5,2,1,0,1,0,2,0,0,1,0,0,0,0,1,NA,5,3,NA,2.6,2,2,1,1,7,3.16666666666667,4,4,3,2,2,4,60,50,25,83.3333333333333,66.6666666666667,56.5,32.5949367088608,75,46.6666666666667,50,66.6666666666667,25.7142857142857,47.2222222222222,62.3372185764346,16.8086986221178
"126","63",2,5502,"Female","Age: 25–34","Education: Some college",1,1,1,0,9,3,9,3,31066,26193,92,92,1439,93,79,17,1.01086956521739,38.0990508266993,0.184782608695652,1.55555555555556,3,NA,1,"More News - Experiment","Anti",15.6413043478261,0.858695652173913,6,6,7,4,7,6,7,7,5,7,92,85,NA,NA,74,81,75,74,46,1,4,3,3,1,5,5,NA,NA,5,5,5,5,4,2,2,5,3,3,0,0,0,0,0,5,3,3,3,5,1,5,4,6.25,5.75,85,74,77.1666666666667,5,5,19.4166666666667,4.875,2,2,5,4,4,3.4,3.5,3.75,4,6,5,3,1,5,2,1,0,1,0,2,0,0,1,0,0,0,0,1,NA,5,3,NA,2.6,2,2,1,1,7,3.16666666666667,4,4,3,2,2,4,60,50,25,87.5,79.1666666666667,77.1666666666667,35.2848101265823,64.5833333333333,46.6666666666667,58.3333333333333,45.8333333333333,25.7142857142857,47.2222222222222,62.3372185764346,16.8086986221178
"127","64",1,5381,"Female","Age: 25–34","Education: High school",5,3,5,2,5,3,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,4,NA,1,"More News - Experiment","Anti",NA,NA,4,4,4,4,4,4,4,3,4,4,99,99,99,NA,99,51,99,99,99,4,NA,1,4,NA,1,1,1,NA,1,1,1,1,1,4,4,4,4,4,NA,NA,NA,NA,NA,3,3,3,3,4,4,4,4,3.75,4,99,99,95,1,1,17.3333333333333,3.25,4,4,4,3,3,3.6,3,4,3.4,4,3,4,3,3,4,1,1,1,1,2,1,0,0,0,1,0,0,0,NA,1,1,1,4.6,5,5,5,5,3,3,5,5,2,2,2,2,50,100,25,45.8333333333333,50,95,31.3291139240506,37.5,50,50,50,54.2857142857143,44.4444444444444,NA,NA
"128","64",2,5381,"Female","Age: 25–34","Education: High school",5,3,5,2,5,3,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444444444444444,4,NA,1,"More News - Experiment","Anti",NA,NA,4,4,4,4,4,4,4,4,4,4,95,97,97,NA,6,95,98,99,97,1,1,1,1,1,1,1,1,NA,1,1,1,1,1,4,4,4,4,4,0,0,0,0,0,2,3,3,3,4,4,4,4,4,4,97,6,66.4166666666667,1,1,16.6666666666667,2.5,4,4,4,3,3,3.6,2.75,4,3.4,4,3,4,3,3,4,1,1,1,1,2,1,0,0,0,1,0,0,0,NA,1,1,1,4.6,5,5,5,5,3,3,5,5,2,2,2,2,50,100,25,50,50,66.4166666666667,30.0632911392405,25,50,45.8333333333333,50,54.2857142857143,44.4444444444444,NA,NA
"129","65",1,6959,"Female","Age: 25–34","Education: Some college",5,5,5,5,9,5,6,9,7303,4168,90,55,116,134,4,0,2.43636363636364,38.8850192061459,0,3,4,NA,1,"More News - Experiment","Pro",2.10909090909091,0.0727272727272727,4,4,4,4,4,4,4,4,4,4,56,86,NA,75,73,66,64,63,61,5,4,NA,NA,4,4,4,NA,4,4,4,4,4,4,7,7,7,7,1,1,1,1,7,7,3,3,3,3,4,4,4,4,4,4,NA,75,64.8333333333333,NA,4,21.3333333333333,4.5,1,1,1,0,0,0.6,3,4,5.6,5,5,6,6,6,2,1,0,0,1,4,1,0,1,0,1,0,0,1,4,3,2,NA,4,4,4,4,4,4,3.33333333333333,4,4,3,3,3,3,86.6666666666667,50,50,50,50,64.8333333333333,38.9240506329114,58.3333333333333,0,50,50,45.7142857142857,50,19.6057887955386,1.90367778203915
"130","65",2,6959,"Female","Age: 25–34","Education: Some college",5,5,5,5,9,5,6,9,7303,4168,90,55,116,134,4,0,2.43636363636364,38.8850192061459,0,3,4,NA,1,"More News - Experiment","Pro",2.10909090909091,0.0727272727272727,4,4,4,4,4,4,4,4,4,4,56,93,NA,44,77,68,70,56,60,4,4,4,4,4,4,4,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,NA,44,54.5,NA,4,21.3333333333333,4.5,4,4,4,3,3,3.6,3,4,5.6,5,5,6,6,6,2,1,0,0,1,4,1,0,1,0,1,0,0,1,4,3,2,NA,4,4,4,4,4,4,3.33333333333333,4,4,3,3,3,3,86.6666666666667,50,50,50,50,54.5,38.9240506329114,58.3333333333333,50,50,50,45.7142857142857,50,19.6057887955386,1.90367778203915
"131","66",1,6958,"Male","Age: 55+","Education: High school",1,0,2,2,5,1,5,1,18505,11142,89,77,301,42,18,0,0.545454545454545,38.723980245107,0,3.33333333333333,4,1,NA,"More News - Control","Anti",3.90909090909091,0.233766233766234,7,7,6,5,7,7,7,7,4,7,98,NA,NA,NA,74,99,49,68,36,7,5,NA,NA,1,1,NA,NA,NA,3,1,4,2,4,6,5,7,1,1,NA,NA,NA,NA,NA,4,5,1,1,6,2,1,6,6.25,6.25,NA,74,78.3333333333333,NA,3,34.5833333333333,5,6,5,7,6,6,6,2.75,3.75,2.6,3,0,1,5,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,2.4,3,1,1,1,6,1,1,1,2,2,0,0,36.6666666666667,75,0,87.5,87.5,78.3333333333333,64.0822784810127,66.6666666666667,90,45.8333333333333,45.8333333333333,22.8571428571429,11.1111111111111,31.240525736468,5.69635513792253
"132","66",2,6958,"Male","Age: 55+","Education: High school",1,0,2,2,5,1,5,1,18505,11142,89,77,301,42,18,0,0.545454545454545,38.723980245107,0,3.33333333333333,4,1,NA,"More News - Control","Anti",3.90909090909091,0.233766233766234,7,1,5,5,7,7,6,3,4,7,99,NA,NA,NA,79,92,85,66,52,6,1,4,4,4,1,NA,NA,NA,4,1,3,4,5,7,7,7,1,1,0,0,0,0,0,2,0,0,0,7,6,4,7,5,4.5,NA,79,83.9166666666667,NA,4,35.4166666666667,5.125,7,7,7,6,6,6.6,0.5,6,2.6,3,0,1,5,4,3,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,3,NA,2.4,3,1,1,1,6,1,1,1,2,2,0,0,36.6666666666667,75,0,66.6666666666667,58.3333333333333,83.9166666666667,65.6645569620253,68.75,100,8.33333333333333,83.3333333333333,22.8571428571429,11.1111111111111,31.240525736468,5.69635513792253
"133","67",1,6957,"Female","Age: 35–44","Education: Graduate school",0,0,3,3,9,1,5,1,22046,9827,91,77,529,25,20,46,0.324675324675325,38.6980062191329,0.597402597402597,0.444444444444444,3,1,NA,"More News - Control","Anti",6.87012987012987,0.25974025974026,3,2,7,6,6,5,6,7,6,5,100,NA,NA,NA,89,51,68,90,90,2,4,NA,NA,2,1,NA,NA,NA,2,2,2,2,2,7,7,7,1,1,NA,NA,NA,NA,NA,0,0,0,0,5,5,6,6,6,4.5,NA,89,87.9166666666667,NA,2,34.6666666666667,2.5,7,7,7,6,6,6.6,0,5.5,3.4,3,3,3,5,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,5,NA,2.4,3,2,5,1,1,3.5,4,4,2,3,4,4,50,75,12.5,83.3333333333333,58.3333333333333,87.9166666666667,64.2405063291139,25,100,0,75,22.8571428571429,52.7777777777778,43.2631409346431,6.26129790771388
"134","67",2,6957,"Female","Age: 35–44","Education: Graduate school",0,0,3,3,9,1,5,1,22046,9827,91,77,529,25,20,46,0.324675324675325,38.6980062191329,0.597402597402597,0.444444444444444,3,1,NA,"More News - Control","Anti",6.87012987012987,0.25974025974026,3,2,7,6,7,5,6,7,5,6,100,NA,NA,NA,81,50,70,90,77,2,3,6,6,3,1,NA,NA,NA,2,4,1,2,3,7,6,7,1,1,0,0,0,0,0,0,0,0,0,6,5,6,6,5.75,4.5,NA,81,84.25,NA,2,34.8333333333333,3.25,7,6,7,6,6,6.4,0,5.75,3.4,3,3,3,5,3,3,1,0,1,1,1,1,0,0,0,0,0,0,0,NA,NA,5,NA,2.4,3,2,5,1,1,3.5,4,4,2,3,4,4,50,75,12.5,79.1666666666667,58.3333333333333,84.25,64.5569620253165,37.5,96.6666666666667,0,79.1666666666667,22.8571428571429,52.7777777777778,43.2631409346431,6.26129790771388
"135","68",1,6954,"Female","Age: 55+","Education: Graduate school",0,0,3,3,5,1,5,1,2629,1160,64,18,78,99,9,0,5.5,38.4577464788732,0,3.55555555555556,3,NA,1,"More News - Experiment","Anti",4.33333333333333,0.5,6,6,6,6,6,6,6,6,6,6,100,NA,NA,NA,93,97,96,97,96,7,NA,6,6,NA,1,NA,NA,NA,1,1,1,1,2,7,7,7,1,1,NA,NA,NA,NA,NA,0,0,0,0,6,7,7,7,6,6,NA,93,96.5,NA,1,34.0833333333333,6.5,7,7,7,6,6,6.6,0,6.75,5.2,6,5,4,5,6,4,1,1,1,1,1,0,0,0,0,0,0,0,1,NA,NA,6,NA,3.2,4,3,1,1,7,0.833333333333333,2,1,0,1,1,0,80,100,12.5,83.3333333333333,83.3333333333333,96.5,63.1329113924051,91.6666666666667,100,0,95.8333333333333,34.2857142857143,8.33333333333333,33.3518741259448,10.9947022058897
"136","68",2,6954,"Female","Age: 55+","Education: Graduate school",0,0,3,3,5,1,5,1,2629,1160,64,18,78,99,9,0,5.5,38.4577464788732,0,3.55555555555556,3,NA,1,"More News - Experiment","Anti",4.33333333333333,0.5,7,7,7,7,6,7,7,7,7,6,100,NA,NA,NA,97,98,96,95,96,2,7,5,6,6,1,NA,NA,NA,2,2,2,1,2,7,7,7,1,1,0,0,0,0,0,0,0,0,0,6,6,6,7,7,7,NA,97,97.75,NA,2,34.5833333333333,6.5,7,7,7,6,6,6.6,0,6.25,5.2,6,5,4,5,6,4,1,1,1,1,1,0,0,0,0,0,0,0,1,NA,NA,6,NA,3.2,4,3,1,1,7,0.833333333333333,2,1,0,1,1,0,80,100,12.5,100,100,97.75,64.0822784810127,91.6666666666667,100,0,87.5,34.2857142857143,8.33333333333333,33.3518741259448,10.9947022058897
"137","69",1,6953,"Female","Age: 35–44","Education: Some college",5,5,5,5,9,4,5,1,19452,10198,50,50,214,389,6,0,7.78,38.8377464788732,0,1.33333333333333,5,1,NA,"More News - Control","Anti",4.28,0.12,4,4,3,5,5,5,3,4,4,4,96,NA,NA,55,67,54,68,65,58,4,NA,4,4,NA,4,NA,NA,5,6,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,NA,67,74.75,NA,6,35.1666666666667,4,4,4,4,3,3,3.6,3.25,4,3.8,7,0,7,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,NA,5,NA,2.2,1,1,1,1,7,3,5,4,1,3,2,3,56.6666666666667,50,0,50,50,74.75,65.1898734177215,50,50,54.1666666666667,50,20,44.4444444444444,33.0958678583326,3.07305146958068
"138","69",2,6953,"Female","Age: 35–44","Education: Some college",5,5,5,5,9,4,5,1,19452,10198,50,50,214,389,6,0,7.78,38.8377464788732,0,1.33333333333333,5,1,NA,"More News - Control","Anti",4.28,0.12,4,4,4,4,4,4,4,4,4,4,90,NA,NA,99,95,91,98,95,96,1,5,6,4,2,4,NA,NA,4,2,1,3,5,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,NA,95,93.3333333333333,NA,2,31.6666666666667,4.125,4,4,4,3,3,3.6,3,4,3.8,7,0,7,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,NA,5,NA,2.2,1,1,1,1,7,3,5,4,1,3,2,3,56.6666666666667,50,0,50,50,93.3333333333333,58.5443037974684,52.0833333333333,50,50,50,20,44.4444444444444,33.0958678583326,3.07305146958068
"139","70",1,6952,"Female","Age: 55+","Education: Graduate school",3,1,2,2,7,1,7,1,9126,6780,50,46,491,359,1,1,7.80434782608696,38.9360073484384,0.0217391304347826,4.22222222222222,3,NA,1,"More News - Experiment","Anti",10.6739130434783,0.0217391304347826,5,3,5,5,5,5,4,5,5,5,89,NA,NA,NA,84,92,92,89,90,4,3,NA,NA,3,4,NA,NA,NA,3,3,3,3,3,5,5,5,5,5,NA,NA,NA,NA,NA,1,2,2,1,4,4,6,5,4.75,4.5,NA,84,87.9166666666667,NA,3,31.6666666666667,3.5,5,5,5,2,2,3.8,1.5,4.75,4.2,5,5,3,3,5,2,1,0,1,0,2,1,0,1,0,0,0,0,0,NA,NA,4,NA,3,4,3,1,1,6,2.5,3,4,2,2,2,2,63.3333333333333,50,25,62.5,58.3333333333333,87.9166666666667,58.5443037974684,41.6666666666667,53.3333333333333,25,62.5,31.4285714285714,36.1111111111111,53.3064567932112,0.58316811300115
"140","70",2,6952,"Female","Age: 55+","Education: Graduate school",3,1,2,2,7,1,7,1,9126,6780,50,46,491,359,1,1,7.80434782608696,38.9360073484384,0.0217391304347826,4.22222222222222,3,NA,1,"More News - Experiment","Anti",10.6739130434783,0.0217391304347826,5,4,5,5,6,4,4,5,5,5,99,NA,NA,NA,99,99,99,84,99,4,4,4,4,4,1,NA,NA,NA,5,3,4,3,4,5,3,3,3,4,0,0,0,0,0,0,0,0,1,4,4,4,4,4.5,4.75,NA,99,97.75,NA,5,35.8333333333333,4,5,3,3,4,3,3.6,0.25,4,4.2,5,5,3,3,5,2,1,0,1,0,2,1,0,1,0,0,0,0,0,NA,NA,4,NA,3,4,3,1,1,6,2.5,3,4,2,2,2,2,63.3333333333333,50,25,58.3333333333333,62.5,97.75,66.4556962025316,50,50,4.16666666666667,50,31.4285714285714,36.1111111111111,53.3064567932112,0.58316811300115
"141","71",1,5322,"Female","Age: 45–54","Education: Graduate school",4,2,5,6,5,8,5,8,16444,9093,79,72,417,0,0,0,0,38.9577464788732,0,1.77777777777778,4,NA,1,"More News - Experiment","Anti",5.79166666666667,0,4,5,5,6,5,3,7,5,6,5,83,74,NA,62,NA,48,50,52,58,1,NA,1,1,NA,4,4,NA,3,NA,4,4,4,4,4,1,1,4,4,NA,NA,NA,NA,NA,5,2,3,3,3,6,4,6,5.25,5,74,NA,65.25,4,NA,23.75,1,4,1,1,3,3,2.4,3.25,4.75,3,4,3,1,3,4,3,1,0,1,1,2,1,0,0,0,0,0,0,1,1,1,NA,NA,2.2,8,1,1,1,0,1.5,2,1,2,1,1,2,43.3333333333333,75,25,70.8333333333333,66.6666666666667,65.25,43.5126582278481,0,30,54.1666666666667,62.5,20,19.4444444444444,39.5090632738475,0
"142","71",2,5322,"Female","Age: 45–54","Education: Graduate school",4,2,5,6,5,8,5,8,16444,9093,79,72,417,0,0,0,0,38.9577464788732,0,1.77777777777778,4,NA,1,"More News - Experiment","Anti",5.79166666666667,0,4,4,4,6,6,4,4,4,5,5,62,53,NA,58,NA,53,50,49,52,1,1,1,1,1,4,4,NA,4,NA,4,4,4,4,4,1,5,4,3,0,0,0,0,0,2,2,2,4,5,4,4,5,4.25,4.5,53,NA,54.25,4,NA,18.5,1,4,1,5,3,4,3.4,2.5,4.5,3,4,3,1,3,4,3,1,0,1,1,2,1,0,0,0,0,0,0,1,1,1,NA,NA,2.2,8,1,1,1,0,1.5,2,1,2,1,1,2,43.3333333333333,75,25,54.1666666666667,58.3333333333333,54.25,33.5443037974684,0,46.6666666666667,41.6666666666667,58.3333333333333,20,19.4444444444444,39.5090632738475,0
"143","72",1,6951,"Male","Age: 35–44","Education: Bachelor degree",9,5,8,5,5,4,5,2,18746,8810,88,79,378,250,5,0,3.16455696202532,38.8944553396327,0,3.77777777777778,4,1,NA,"More News - Control","Pro",4.78481012658228,0.0632911392405063,7,7,7,7,7,7,7,7,7,7,99,99,NA,99,99,61,99,99,99,4,NA,6,4,NA,4,1,NA,4,4,3,5,4,4,5,5,4,5,5,4,5,5,4,5,2,3,1,3,5,4,5,4,7,7,NA,99,95.8333333333333,NA,4,35.6666666666667,4.5,4,5,5,3,2,3.8,2.25,4.5,3,3,3,4,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,3,4,4,NA,4,2,3,5,3,7,3.66666666666667,5,6,3,3,2,3,43.3333333333333,50,12.5,100,100,95.8333333333333,66.1392405063291,58.3333333333333,53.3333333333333,37.5,58.3333333333333,45.7142857142857,55.5555555555556,35.4217392972991,1.66409704954575
"144","72",2,6951,"Male","Age: 35–44","Education: Bachelor degree",9,5,8,5,5,4,5,2,18746,8810,88,79,378,250,5,0,3.16455696202532,38.8944553396327,0,3.77777777777778,4,1,NA,"More News - Control","Pro",4.78481012658228,0.0632911392405063,5,3,5,5,6,5,4,5,5,4,52,98,NA,68,61,64,50,73,72,4,5,3,4,4,2,2,NA,3,2,2,2,3,2,7,7,1,1,4,7,7,7,6,7,2,3,2,2,5,5,7,6,4.75,4.5,NA,68,61.5833333333333,NA,3,19.0833333333333,4,7,7,7,1,0,4.4,2.25,5.75,3,3,3,4,2,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,3,4,4,NA,4,2,3,5,3,7,3.66666666666667,5,6,3,3,2,3,43.3333333333333,50,12.5,62.5,58.3333333333333,61.5833333333333,34.6518987341772,50,63.3333333333333,37.5,79.1666666666667,45.7142857142857,55.5555555555556,35.4217392972991,1.66409704954575
"145","73",1,7088,"Female","Age: 45–54","Education: Vocational degree",0,0,0,0,1,3,6,9,8073,4038,77,22,193,0,0,0,0,38.9577464788732,0,0,4,NA,1,"More News - Experiment","Anti",8.77272727272727,0,1,4,4,1,7,3,4,1,2,7,97,99,98,NA,97,99,99,98,99,1,NA,4,4,NA,1,1,1,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,6,6,6,6,1,1,1,1,2.5,2.5,99,97,97.9166666666667,1,1,17,2.5,1,1,1,6,6,3,6,1,1.6,7,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,7,7,7,2.4,1,1,1,2,7,4.5,5,2,5,5,6,4,20,75,0,25,25,97.9166666666667,30.6962025316456,25,40,100,0,22.8571428571429,69.4444444444445,48.7784527191927,0
"146","73",2,7088,"Female","Age: 45–54","Education: Vocational degree",0,0,0,0,1,3,6,9,8073,4038,77,22,193,0,0,0,0,38.9577464788732,0,0,4,NA,1,"More News - Experiment","Anti",8.77272727272727,0,4,7,6,4,7,4,7,5,3,7,99,99,99,NA,99,86,99,99,99,4,4,4,4,4,1,1,1,NA,1,4,7,1,1,7,7,1,1,5,0,0,0,0,0,0,0,0,3,4,4,4,4,4.75,5.25,99,99,97.9166666666667,1,1,18.0833333333333,2.5,7,7,1,6,2,4.6,0.75,4,1.6,7,0,1,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,7,7,7,2.4,1,1,1,2,7,4.5,5,2,5,5,6,4,20,75,0,62.5,70.8333333333333,97.9166666666667,32.753164556962,25,66.6666666666667,12.5,50,22.8571428571429,69.4444444444445,48.7784527191927,0
"147","74",1,5470,"Male","Age: 35–44","Education: High school",5,5,5,5,4,6,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.11111111111111,4,1,NA,"More News - Control","Pro",NA,NA,6,6,5,5,6,6,6,5,5,6,10,NA,12,17,11,14,5,26,19,4,2,NA,NA,2,3,NA,2,2,4,4,3,4,4,7,4,4,7,5,4,4,4,4,4,3,3,3,3,4,4,4,4,5.5,5.5,12,17,14.6666666666667,2,2,3.91666666666667,3,4,4,4,3,3,3.6,3,4,1.8,1,3,1,3,1,2,1,1,0,0,1,0,0,1,0,0,0,0,0,4,NA,4,4,4.2,5,7,1,1,7,1,1,2,1,0,1,1,23.3333333333333,50,12.5,75,75,14.6666666666667,5.85443037974684,33.3333333333333,50,50,50,48.5714285714286,11.1111111111111,NA,NA
