"","person_id","sex","age","edu","party","ideo","approve_trump","know_1_w2","know_2_w2","know_3_w2","know_4_w2","know_5_w2","know_fac_1_w2","know_fac_2_w2","know_fac_3_w2","know_fac_4_w2","ptc_w2","att_imp_gun_w1","att_imp_immigrant_w1","att_imp_climate_w1","att_imp_trump_w1","att_imp_econ_w1","att_imp_gun_w2","att_imp_immigrant_w2","att_imp_climate_w2","att_imp_trump_w2","att_imp_econ_w2","att_str_gun_w1","att_str_immigrant_w1","att_str_climate_w1","att_str_trump_w1","att_str_econ_w1","att_str_gun_w2","att_str_immigrant_w2","att_str_climate_w2","att_str_trump_w2","att_str_econ_w2","ft_dem_w1","ft_rep_w1","ft_lib_w1","ft_cons_w1","ft_gun_w1","ft_immigrant_w1","ft_climate_w1","ft_econ_w1","ft_dem_w2","ft_rep_w2","ft_lib_w2","ft_cons_w2","ft_gun_w2","ft_immigrant_w2","ft_climate_w2","ft_econ_w2","stupid_party_opp_w1","stupid_ind_dem_w1","stupid_ideo_opp_w1","stupid_ind_cons_w1","stupid_gun_w1","stupid_immigrant_w1","stupid_climate_w1","stupid_econ_w1","stupid_party_opp_w2","stupid_ideo_opp_w2","stupid_gun_w2","stupid_immigrant_w2","stupid_climate_w2","stupid_econ_w2","under_party_opp_w1","under_ideo_opp_w1","under_gun_w1","under_immigrant_w1","under_climate_w1","under_econ_w1","under_party_opp_w2","under_ideo_opp_w2","under_gun_w2","under_immigrant_w2","under_climate_w2","under_econ_w2","malvol_1_w1","malvol_2_w1","malvol_3_w1","malvol_4_w1","malvol_5_w1","malvol_1_w2","malvol_2_w2","malvol_3_w2","malvol_4_w2","malvol_5_w2","comp_1_w1","comp_2_w1","comp_3_w1","comp_4_w1","comp_1_w2","comp_2_w2","comp_3_w2","comp_4_w2","perpol_1_w1","perpol_2_w1","perpol_3_w1","perpol_4_w1","perpol_1_w2","perpol_2_w2","perpol_3_w2","perpol_4_w2","well_act_1_w2","well_act_2_w2","well_act_3_w2","well_act_4_w2","well_act_5_w2","well_feel_1_w2","well_feel_2_w2","well_feel_3_w2","well_feel_4_w2","well_feel_5_w2","well_feel_6_w2","visits_raw","visits_u","day_range","active_days","count_domains","domain_center","domain_left","domain_right","domain_center_mean","domain_left_mean","domain_right_mean","news_self","news_like_self","condition","party_bin","news","news_like","know_w2","know_fac_w2","att_str_w1","att_str_w2","att_imp_w1","att_imp_w2","ft_party_op_w1","ft_ideo_op_w1","ft_w1","ft_party_op_w2","ft_ideo_op_w2","ft_w2","under_party_op_w1","under_ideo_op_w1","under_w1","under_party_op_w2","under_ideo_op_w2","under_w2","stupid_party_op_w1","stupid_ideo_op_w1","stupid_w1","stupid_party_op_w2","stupid_ideo_op_w2","stupid_w2","malvol_w1","malvol_w2","comp_w1","comp_w2","perpol_w1","perpol_w2","well_feel_w2","well_act_w2"
"265",646,"Male","Age: 25–34","Education: Bachelor",2,4,1,1,0,1,0,0,1,1,0,1,1,6,4,6,6,6,5,5,4,5,8,4,2,5,6,3,4,4,3,4,5,37,62,27,49,46,58,68,47,52,44,57,42,58,58,51,45,4,NA,2,NA,NA,2,NA,NA,2,2,2,2,2,2,3,5,5,4,3,5,4,4,4,4,3,3,7,7,6,5,6,3,2,2,1,2,1,1,2,3,0,0,1,5,2,1,4,3,5,5,5,7,1,1,1,1,6,4,7,4,5,2,5,4708,2204,81,12,100,0,5,70,0,63.3388888888889,5.83333333333333,3.55555555555556,5,"No News - Experiment","Democrat",8.33333333333333,0.416666666666667,0.4,3,3.5,4,5.5,5.5,62,49,41.6875,44,42,35,3,3,2.8125,4,4,3.125,4,4,2.75,2,2,1.75,6.2,2,1.75,1.5,2.5,5.5,4.5,2
"266",233,"Female","Age: 18–24","Education: Bachelor",1,1,1,7,0,7,0,6,0,1,1,1,5,7,7,7,7,7,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,0,95,5,90,95,95,98,95,3,2,1,2,2,3,1,1,6,NA,6,NA,NA,6,NA,NA,7,7,7,7,7,7,5,5,5,5,5,5,7,7,7,7,7,7,3,3,5,5,6,1,1,1,6,6,6,6,6,6,0,0,0,0,5,2,7,7,1,1,1,1,1,5,1,1,2,1,1,0,0,0,0,5970,2854,83,64,309,5,4,29,0.078125,63.6930555555556,0.453125,1.55555555555556,1,"No News - Experiment","Democrat",4.828125,0.0625,4,3,7,7,7,9,95,90,70.4375,2,2,1.6875,5,5,4,7,7,5.5,6,6,4.75,7,7,5.5,4.4,3,6,0,5.25,1,0.333333333333333,2
"267",225,"Male","Age: 55+","Education: High school",4,9,3,6,5,5,5,5,0,1,1,1,4,6,6,5,7,4,3,4,5,9,4,4,5,6,6,6,4,4,6,7,2,23,55,50,5,70,50,50,63,50,95,40,40,50,70,60,50,5,2,2,NA,NA,4,4,NA,4,3,2,4,4,2,4,4,4,4,2,3,4,5,5,4,4,3,7,7,1,4,6,2,2,3,2,4,0,0,0,0,2,2,2,3,6,6,7,7,5,5,4,5,1,2,1,2,7,7,4,6,6,4,5,37896,19320,81,64,577,2,7,20,0.03125,63.6461805555556,0.3125,2.55555555555556,4,"No News - Control","Republican",9.015625,0.109375,5.2,3,5.25,4,5.25,4,23,50,33.0625,50,40,37.125,4,4,3.0625,4,4,3.25,5,5,3.75,4,4,3,5,2.6,0,2.25,6.5,4.75,5.33333333333333,2.6
"268",7,"Female","Age: 45–54","Education: Bachelor",1,2,1,5,4,5,5,5,0,1,1,0,1,7,4,7,7,6,9,4,9,1,9,7,6,7,7,5,7,4,5,7,5,0,50,4,40,99,85,99,50,17,100,10,99,100,47,54,73,5,NA,4,NA,NA,5,NA,4,7,7,7,4,7,4,4,4,1,2,1,5,1,4,1,4,4,4,5,5,4,3,5,7,7,5,3,6,1,1,1,1,0,0,0,0,4,3,6,7,2,1,7,7,1,2,4,1,5,1,1,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44444444444444,1,"No News - Experiment","Democrat",NA,NA,4.8,2,6.25,5.25,6,7.75,50,40,43.5625,100,99,67.125,4,4,2.8125,1,1,1.5625,5,5,3.875,7,7,5.125,4.4,5.6,1,0,5,4.25,2.33333333333333,2.6
"269",47,"Female","Age: 55+","Education: High school",7,10,7,6,6,5,5,6,1,1,0,0,4,1,7,1,7,7,3,2,3,5,4,1,7,1,7,7,4,3,4,7,5,100,0,100,0,100,100,100,100,32,44,32,33,49,37,45,40,7,NA,7,NA,NA,7,NA,7,1,1,1,1,1,1,1,1,1,1,1,1,5,6,4,5,5,6,7,7,7,6,6,1,1,1,2,2,5,6,6,5,0,1,1,2,4,7,7,7,2,5,6,7,2,4,1,1,4,1,1,2,0,0,1,5276,3314,26,25,162,0,2,17,0,63.6755555555556,0.68,3.11111111111111,1,"No News - Experiment","Republican",6.48,0.08,5.6,2,4,4,4,3,100,100,75.25,32,32,26.9375,1,1,1,5,5,4,7,7,5.5,1,1,1,6.6,1.4,5.5,1,6.25,5,0.833333333333333,2.4
"270",396,"Male","Age: 35–44","Education: Junior college",7,9,7,6,6,2,3,5,0,1,0,1,2,2,7,2,7,7,9,9,4,9,9,3,7,2,7,6,7,7,4,7,7,89,1,88,5,80,90,85,81,0,100,100,50,100,100,50,100,6,NA,6,NA,4,NA,NA,7,7,4,7,7,4,7,2,1,3,2,3,1,1,1,1,1,4,1,7,7,7,6,6,7,7,1,6,6,1,2,2,2,1,1,6,3,7,5,6,7,7,7,7,4,1,2,1,1,7,1,1,2,3,3,2,79557,35504,84,84,689,2,15,1165,0.0238095238095238,63.5769841269842,13.8690476190476,4.22222222222222,7,"No News - Experiment","Republican",8.20238095238095,0.178571428571429,4.4,2,4.5,6.25,4.5,7.75,89,88,65.5,0,100,47.125,2,2,1.8125,1,1,1.1875,6,6,4.625,7,7,5.3125,6.6,5.4,1.75,2.75,6.25,6.25,2,2.4
"271",795,"Female","Age: 35–44","Education: Junior college",2,2,1,4,4,5,4,2,0,0,0,1,4,5,5,6,7,2,5,4,4,8,4,5,5,5,7,3,5,5,3,7,6,32,83,25,80,66,97,94,50,50,72,22,86,62,87,49,44,4,NA,4,NA,4,NA,5,NA,1,1,1,1,1,1,4,3,4,2,2,5,5,4,3,3,4,4,2,3,2,2,2,5,5,4,5,4,4,4,5,5,2,1,3,1,5,3,5,5,2,2,3,2,1,4,6,4,6,1,4,3,3,2,3,19547,8969,82,82,548,2,42,65,0.024390243902439,63.2433604336044,0.792682926829268,1.11111111111111,2,"No News - Experiment","Democrat",6.68292682926829,0.51219512195122,3.8,1,4.5,4.75,4.5,4.25,83,80,60.1875,72,86,54.875,4,4,3.0625,5,5,3.625,4,4,3.375,1,1,1,2.2,4.6,4.5,1.75,4.5,2.25,2.66666666666667,4.2
"272",756,"Female","Age: 45–54","Education: High school",7,9,6,4,2,3,2,2,0,1,0,0,1,4,5,3,5,5,5,5,9,5,5,5,6,6,6,5,7,5,7,7,4,99,31,99,29,96,99,99,88,33,62,34,79,80,63,96,55,5,NA,6,NA,5,NA,NA,NA,4,4,5,4,6,3,2,1,2,2,2,4,3,3,3,4,1,4,6,6,5,5,6,3,3,3,2,4,4,5,5,5,2,2,2,2,5,4,5,5,5,5,5,5,2,4,2,1,7,5,5,4,5,5,3,81860,37832,83,83,736,0,3,46,0,63.7194109772423,0.55421686746988,1.44444444444444,6,"No News - Experiment","Republican",8.86746987951807,0.036144578313253,2.6,1,5.5,5.75,4.25,6,99,99,73.625,33,34,35.375,2,2,1.875,3,3,2.5,5,5,4,4,4,3.375,5.6,3,4.75,2,4.75,5,4.5,3.2
"273",344,"Female","Age: 45–54","Education: Junior college",1,2,1,5,5,5,5,2,1,1,1,1,7,7,6,6,5,6,8,5,9,8,5,7,4,6,6,5,6,5,7,7,4,35,82,30,54,99,72,53,84,24,99,12,95,96,99,99,94,4,NA,2,NA,3,3,NA,NA,6,4,5,4,7,4,4,4,3,3,3,5,3,2,3,3,2,4,7,6,5,5,6,5,5,5,4,6,5,2,1,2,2,3,2,3,2,3,7,7,5,6,5,6,1,4,2,1,7,2,2,3,1,3,3,47727,24279,83,34,338,1,17,3733,0.0294117647058824,63.2555555555556,109.794117647059,5.44444444444444,2,"No News - Experiment","Democrat",9.94117647058824,0.5,4.4,4,5.5,5.5,6.25,6.75,82,54,53.5,99,95,73,4,4,3.125,3,3,2.5,4,4,3,6,6,4.5,5.8,5,2.5,2.5,4.75,5.5,2.33333333333333,3
"274",338,"Female","Age: 55+","Education: Bachelor",4,9,7,4,4,3,6,6,0,0,0,1,1,4,5,4,7,7,9,4,2,8,9,4,4,4,6,7,7,4,3,5,4,52,36,62,6,37,46,19,69,88,18,85,8,95,80,69,93,1,1,1,NA,1,NA,NA,NA,4,4,5,2,4,4,5,2,4,4,5,4,2,2,1,3,1,2,1,1,1,1,2,2,1,2,1,2,1,1,1,4,5,5,5,5,2,3,5,6,3,3,6,3,1,3,1,1,6,2,3,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11111111111111,5,"No News - Control","Republican",NA,NA,4.6,1,4.75,4.5,5,6,52,62,39.4375,88,85,64.5625,5,5,3.8125,2,2,1.6875,1,1,1,4,4,3.1875,1.2,1.6,1.75,5,4,3.75,2.16666666666667,2.4
"275",96,"Female","Age: 55+","Education: Bachelor",6,7,3,6,6,5,5,5,0,1,0,0,1,5,6,4,6,7,5,5,1,8,9,4,4,3,4,4,7,6,5,6,7,53,30,52,35,52,65,53,69,86,9,86,3,90,95,91,90,2,NA,2,NA,NA,NA,1,2,4,4,6,5,5,6,4,4,4,4,4,2,2,1,2,1,2,2,3,3,2,1,2,6,6,7,6,6,0,0,0,2,1,0,1,1,6,4,5,7,5,3,6,6,1,1,2,1,2,1,1,3,1,2,1,14782,7123,83,48,375,0,2,3,0,63.7138888888889,0.0625,0.444444444444444,4,"No News - Experiment","Republican",7.8125,0.0416666666666667,5.4,1,3.75,6.25,5.5,5,53,52,41.4375,86,86,66.125,4,4,3.125,2,2,1.6875,2,2,1.625,4,4,3.625,2.2,6.2,0.5,0.75,5.5,5,1.5,1.4
"276",671,"Female","Age: 45–54","Education: Bachelor",1,10,5,5,4,1,5,5,0,1,0,1,3,7,7,7,7,7,4,9,2,9,4,7,7,7,7,7,4,7,3,7,2,0,0,0,0,45,0,0,0,91,20,73,16,50,93,50,50,1,1,1,1,NA,NA,1,NA,4,4,2,5,2,2,7,7,7,7,7,7,2,3,4,1,4,4,1,1,1,0,0,6,6,5,5,5,0,0,0,0,2,2,3,4,1,1,1,7,3,3,5,4,1,2,1,2,6,2,1,2,2,2,3,38027,26070,81,81,608,0,8,37,0,63.6567901234568,0.45679012345679,7,4,"No News - Experiment","Democrat",7.50617283950617,0.0987654320987654,4,2,7,4,7,4.75,0,0,3.0625,20,16,24.4375,7,7,5.5,2,2,2.0625,1,1,1,4,4,2.9375,0.6,5.4,0,2.75,2.5,3.75,2,2.4
"277",567,"Female","Age: 35–44","Education: Junior college",4,5,1,2,3,3,3,4,1,1,1,0,1,4,4,4,6,5,2,2,4,3,1,4,4,3,6,3,2,3,5,4,1,70,98,70,70,70,90,75,65,16,71,24,77,76,61,90,57,5,3,3,2,NA,4,NA,NA,2,4,3,2,5,2,4,5,5,5,5,4,1,2,4,3,1,2,3,3,3,4,2,5,4,6,5,6,2,2,2,3,2,2,3,2,5,5,3,6,5,4,3,5,1,4,1,1,5,1,1,3,3,4,4,4330,2962,7,7,235,2,15,108,0.285714285714286,61.6126984126985,15.4285714285714,0.666666666666667,3,"No News - Control","Democrat",33.5714285714286,2.14285714285714,3,3,3.5,2.75,4.25,2.25,98,70,61,71,77,55,4,4,3.4375,1,1,1.375,5,5,3.75,2,2,2,3,5.2,2.25,2.25,4.75,4.25,2.66666666666667,2.4
"278",195,"Female","Age: 35–44","Education: Graduate school",3,3,1,5,5,4,5,5,1,0,0,1,0,7,4,7,7,7,3,2,1,3,3,7,4,7,7,7,4,1,1,1,1,0,99,10,98,99,49,89,100,50,50,70,13,67,30,50,30,7,NA,6,NA,NA,4,NA,NA,4,6,5,2,3,2,1,1,1,4,1,4,4,1,2,4,4,4,7,7,6,6,6,4,2,2,3,3,0,0,0,0,6,6,6,6,3,1,7,7,4,4,5,5,1,1,1,1,4,1,1,2,2,2,2,6212,2855,81,12,196,0,0,0,0,63.7555555555556,0,6.22222222222222,4,"No News - Experiment","Democrat",16.3333333333333,0,4.8,2,6.25,1.75,6.25,2.25,99,98,70.5625,50,13,27.0625,1,1,1.375,4,4,3.125,7,7,4.75,4,4,3,6.4,2.8,0,6,4.5,4.5,1.66666666666667,1.6
"279",294,"Male","Age: 45–54","Education: Bachelor",3,5,1,4,3,4,3,3,0,0,0,0,1,4,2,4,6,6,4,5,8,4,4,4,3,4,7,6,5,5,7,6,4,42,65,46,36,39,44,37,47,67,97,18,93,66,76,90,41,2,2,1,1,NA,1,1,NA,6,5,4,4,7,4,4,5,5,6,5,5,2,1,3,4,1,3,1,2,1,2,2,6,5,4,3,5,1,1,1,1,2,4,1,2,4,4,6,7,5,6,6,7,1,1,1,3,4,1,3,0,1,0,2,8391,3552,82,27,196,0,0,0,0,63.7555555555556,0,5.66666666666667,3,"No News - Experiment","Democrat",7.25925925925926,0,3.4,0,4.25,5.25,4,5.25,65,36,35.9375,97,93,64.8125,4,4,3.5625,2,2,1.9375,2,2,1.5,6,6,4.4375,1.6,4.6,1,2.25,5.25,6,1.16666666666667,2
"280",770,"Female","Age: 35–44","Education: High school",3,5,1,7,6,7,0,6,1,1,1,1,1,7,7,4,7,7,9,9,9,1,9,6,7,4,7,5,7,7,7,1,7,0,100,100,50,100,100,50,100,0,100,0,100,100,100,100,47,7,1,7,2,NA,7,NA,7,1,1,1,7,1,1,1,1,1,1,4,1,7,1,7,1,7,7,7,7,7,6,6,7,7,7,0,0,2,6,2,3,0,0,0,6,5,6,7,4,7,7,7,7,4,3,3,3,2,1,1,0,0,6,0,3081,1669,74,41,121,0,0,1,0,63.7555555555556,0.024390243902439,2,4,"No News - Experiment","Democrat",2.95121951219512,0,5.2,4,5.5,7,6.25,9,100,50,59.625,100,100,71.9375,1,1,1.1875,7,7,5.125,7,7,5.5,1,1,1.375,6.6,4.2,3.25,1.5,5.5,7,1.33333333333333,3
"281",784,"Female","Age: 25–34","Education: Junior college",3,2,1,5,5,1,6,6,0,0,1,0,0,5,3,5,7,5,5,8,1,1,9,4,4,4,7,4,4,7,3,3,7,50,70,24,72,75,78,76,44,99,75,99,67,90,99,99,89,7,NA,4,NA,4,NA,NA,NA,2,3,4,4,4,4,3,3,4,3,4,4,2,1,1,1,1,1,6,5,5,5,4,1,1,1,0,2,2,2,2,3,3,3,4,2,2,2,5,2,4,1,1,7,2,2,1,1,7,4,4,3,4,4,4,28763,14217,83,70,420,0,15,136,0,63.5412698412699,1.94285714285714,3.11111111111111,3,"No News - Control","Democrat",6,0.214285714285714,4.6,1,4,5.25,4.5,5.75,70,72,52.8125,75,67,59.3125,3,3,2.6875,2,2,1.5,7,7,4.75,2,2,2.25,5,1,2.25,3,2.75,3.25,3.83333333333333,2.6
"282",260,"Female","Age: 25–34","Education: Junior college",3,3,1,5,5,5,3,3,1,0,1,1,1,7,4,7,5,4,2,3,4,2,3,7,4,7,7,4,5,5,5,4,5,43,75,46,66,69,58,93,47,57,16,69,46,78,29,57,42,4,NA,4,NA,NA,NA,7,NA,3,1,2,2,2,2,4,4,4,5,1,5,6,5,4,5,6,4,3,2,2,1,4,2,2,1,2,2,2,2,2,2,2,5,6,2,5,3,5,5,3,2,3,5,3,4,2,2,3,1,1,1,0,2,1,29153,12776,83,74,507,2,11,252,0.027027027027027,63.606906906907,3.40540540540541,3.33333333333333,2,"No News - Control","Democrat",6.85135135135135,0.148648648648649,4.2,3,5.5,5,5.5,3,75,66,52.1875,16,46,28.625,4,4,3.1875,6,6,4.4375,4,4,4,3,3,2.25,2.4,1.8,2,3.75,4.5,3.25,1,2.8
"283",223,"Female","Age: 55+","Education: Bachelor",1,1,1,5,5,4,6,6,0,1,0,0,1,7,6,7,7,3,3,5,1,5,9,7,6,7,7,3,3,5,2,4,7,10,95,6,95,92,86,97,90,50,15,82,10,99,99,95,99,6,NA,5,NA,NA,6,NA,NA,4,4,6,6,5,7,2,2,2,2,1,2,3,2,3,2,2,1,7,7,4,5,6,7,7,7,6,6,2,2,2,3,5,4,5,4,5,6,6,6,6,7,6,6,2,3,1,1,7,3,4,2,3,1,2,7,1,1,1,1,0,0,0,0,63.7555555555556,0,2.77777777777778,3,"No News - Experiment","Democrat",1,0,5.2,1,5.75,4.25,5.75,4.5,95,95,70.5625,15,10,31,2,2,1.6875,3,3,2.25,6,6,4.75,4,4,3.75,5.8,6.6,2.25,4.5,5.75,6.25,2.5,2.8
"284",165,"Female","Age: 25–34","Education: Graduate school",7,10,6,5,5,4,5,5,1,1,0,1,2,4,5,5,5,7,2,1,9,5,8,6,6,5,6,6,2,2,7,4,6,94,8,95,0,84,48,61,66,49,50,49,50,49,49,48,49,5,NA,5,NA,NA,NA,1,NA,1,1,1,1,1,1,2,1,1,4,2,1,6,5,5,5,5,5,1,1,1,1,1,2,4,2,4,5,5,5,6,6,1,1,0,1,2,5,6,4,5,2,5,7,1,1,1,2,3,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,5,"No News - Experiment","Republican",NA,NA,4.8,3,5.75,4.25,5.25,5,94,95,63.6875,49,49,36.9375,2,2,1.75,6,6,4.5,5,5,3,1,1,1,1,3.4,5.5,0.75,4.25,4.75,0.833333333333333,1.6
"285",177,"Male","Age: 45–54","Education: Graduate school",6,8,6,5,5,2,1,4,0,1,0,0,3,4,6,2,6,7,4,3,4,9,5,4,6,2,6,6,4,7,3,7,6,90,11,82,4,75,92,89,90,99,0,95,5,90,90,90,90,3,NA,3,NA,NA,NA,NA,7,7,4,5,4,5,4,2,2,2,2,3,2,1,2,2,2,2,1,6,5,7,5,5,2,3,2,2,4,1,1,1,0,1,1,1,2,4,6,7,7,6,6,6,7,1,1,2,1,4,1,2,3,2,2,3,23911,14179,81,75,386,0,54,15,0,63.0355555555556,0.2,2.66666666666667,6,"No News - Control","Republican",5.14666666666667,0.72,3.4,1,4.5,5,4.75,4,90,82,64.875,99,95,71.25,2,2,1.8125,1,1,1.1875,3,3,3.5,7,7,4.875,5.6,2.6,0.75,1.25,6,6.25,2.16666666666667,1.8
"286",347,"Female","Age: 45–54","Education: Bachelor",6,7,6,6,5,6,5,6,1,1,0,1,2,5,6,2,7,4,9,9,9,9,9,5,6,4,7,5,7,7,7,7,7,92,32,71,32,62,96,64,64,100,0,100,0,100,100,100,100,5,NA,3,NA,1,NA,2,NA,1,1,1,1,1,1,3,3,5,2,3,3,1,1,1,1,1,1,5,6,6,5,6,7,7,7,6,6,2,2,4,4,2,2,2,6,3,2,7,4,5,2,3,2,1,2,8,3,2,1,1,3,3,3,3,30847,18515,84,72,773,0,14,579,0,63.5611111111112,8.04166666666667,4.22222222222222,4,"No News - Experiment","Republican",10.7361111111111,0.194444444444444,5.6,3,5,7,4.25,9,92,71,58.875,100,100,75.25,3,3,2.5625,1,1,1,5,5,3.125,1,1,1,5.6,6.6,3,3,4,3,2.33333333333333,3.2
"287",539,"Male","Age: 18–24","Education: Junior college",1,2,1,7,6,7,6,6,1,1,0,1,5,2,3,5,4,2,8,8,8,8,9,2,2,6,5,1,6,6,7,6,6,11,76,21,69,75,80,99,63,98,2,95,9,86,84,90,1,5,NA,3,NA,NA,NA,5,2,5,6,3,3,2,5,3,4,3,3,1,5,1,2,2,1,3,6,5,4,4,5,5,7,7,7,6,6,2,2,4,2,0,3,1,0,5,3,4,4,7,6,6,7,6,6,7,8,1,7,6,1,0,0,0,1215,678,78,45,74,0,0,5,0,63.7555555555556,0.111111111111111,1.88888888888889,3,"No News - Experiment","Democrat",1.64444444444444,0,6.4,3,2.75,6.25,3,8.25,76,69,56.3125,2,9,19.3125,3,3,2.5,1,1,1.5,5,5,3.625,5,5,3.5625,4.6,6.6,2.5,1,4,6.5,2.33333333333333,5.6
"288",330,"Male","Age: 18–24","Education: High school",4,9,4,6,6,5,6,6,0,1,1,0,2,3,1,1,3,3,8,8,9,8,9,6,2,1,3,3,5,5,7,6,6,50,50,100,25,100,37,39,35,0,50,0,50,50,75,85,50,5,5,7,NA,NA,NA,4,NA,3,3,2,4,4,2,1,1,2,4,4,4,4,4,4,2,1,3,4,3,3,3,5,5,3,4,3,4,6,6,6,6,1,0,1,0,5,7,5,5,6,4,5,5,2,3,1,1,1,1,1,0,0,0,0,10152,5544,82,76,448,3,42,22,0.0394736842105263,63.2029239766082,0.289473684210526,1,4,"No News - Experiment","Republican",5.89473684210526,0.552631578947368,5.8,2,3,5.75,2,8.5,50,100,50.9375,0,0,16.5,1,1,1.625,4,4,2.875,5,5,3.75,3,3,2.5,3.6,3.8,6,0.5,5.5,5,0.333333333333333,1.6
"289",564,"Female","Age: 45–54","Education: Bachelor",3,1,1,4,4,3,3,4,1,1,1,0,2,6,5,7,6,4,9,4,5,9,4,6,6,7,6,4,7,4,6,7,5,31,92,9,87,91,72,94,48,20,99,40,68,99,70,75,70,4,3,4,NA,NA,NA,6,5,5,3,7,3,4,2,1,2,5,3,6,3,3,3,1,3,3,3,6,5,4,4,4,4,4,6,5,5,1,1,0,3,0,0,0,2,6,6,6,7,5,3,5,6,1,1,1,1,3,1,1,1,1,1,1,1286,894,9,9,101,0,6,25,0,63.0888888888889,2.77777777777778,2.11111111111111,4,"No News - Experiment","Democrat",11.2222222222222,0.666666666666667,3.6,3,5.75,5.5,5.5,5.5,92,87,64.0625,99,68,61.625,1,1,1.8125,3,3,2.375,4,4,3.625,5,5,3.75,4.6,4.8,1.25,0.5,6.25,4.75,1,1.4
"290",190,"Female","Age: 25–34","Education: Graduate school",1,0,7,2,2,3,2,2,1,1,1,1,1,7,7,7,7,7,4,2,4,2,9,1,1,1,1,1,4,2,4,4,1,0,71,0,76,99,1,0,0,52,60,55,60,90,62,60,58,7,NA,1,NA,NA,NA,NA,7,2,2,4,2,4,1,7,7,7,7,7,7,3,4,1,4,3,5,1,7,1,6,6,1,1,1,1,2,6,6,6,6,2,2,3,3,7,7,7,7,5,3,5,7,2,2,1,1,2,3,4,2,3,4,3,35399,23599,83,27,330,0,0,7,0,63.7555555555556,0.259259259259259,7,4,"No News - Control","Democrat",12.2222222222222,0,2.2,4,1,2.75,7,4.75,71,76,43.25,60,60,47.125,7,7,5.5,3,3,2.5625,7,7,5.5,2,2,1.9375,4.2,1.2,6,2.5,7,5,3.16666666666667,1.6
"291",37,"Male","Age: 45–54","Education: Junior college",4,6,4,6,5,5,5,6,0,1,0,1,2,1,7,6,1,6,8,9,2,8,9,4,6,6,3,6,7,7,2,4,7,99,85,99,46,99,99,99,99,81,50,82,25,89,76,50,82,1,5,6,NA,3,6,NA,NA,7,5,6,6,3,6,7,1,2,1,1,5,2,2,2,2,4,1,1,1,1,1,2,6,7,7,6,6,4,2,2,4,6,6,6,6,4,2,3,6,6,7,7,6,3,3,1,1,5,3,1,2,2,2,2,1759,736,82,80,51,0,0,37,0,63.7555555555556,0.4625,0.888888888888889,1,"No News - Experiment","Republican",0.6375,0,5.4,2,5.5,5.75,5,7,99,99,74.5,81,82,59.5625,7,7,4.3125,2,2,1.8125,1,1,1.875,7,7,5.0625,1.2,6.4,3,6,3.75,6.5,2,2.6
"292",830,"Male","Age: 35–44","Education: Bachelor",6,8,6,5,4,2,3,3,0,1,1,1,7,5,5,7,6,6,4,3,4,5,4,5,5,4,5,4,3,5,4,5,5,42,38,40,30,53,39,46,41,49,55,53,49,45,54,51,54,3,NA,5,NA,NA,2,NA,2,3,4,4,3,5,4,4,6,5,4,5,4,4,5,4,5,5,3,5,5,6,2,2,4,4,5,4,3,2,1,0,2,3,4,2,3,5,4,6,5,5,4,5,5,5,4,5,5,3,5,4,3,3,2,3,13727,7076,70,43,229,0,12,1,0,63.4764857881137,0.0232558139534884,5.22222222222222,5,"No News - Control","Republican",5.32558139534884,0.27906976744186,3.4,3,4.5,4.25,5.75,3.75,42,40,31.9375,49,53,38.5,4,4,3.375,4,4,3.3125,3,3,2.25,3,3,2.75,4,4,1.25,3,5,4.75,3.33333333333333,4.4
"293",551,"Female","Age: 45–54","Education: Junior college",7,8,5,7,6,7,6,6,1,1,0,1,2,6,5,3,5,7,8,2,1,5,4,6,6,4,5,7,7,5,3,7,6,99,0,71,5,86,68,98,98,97,7,75,1,95,74,84,67,5,NA,7,NA,NA,NA,7,7,7,6,6,5,5,4,2,3,2,4,1,4,2,4,3,6,5,3,7,7,6,6,6,2,2,2,2,5,4,4,4,6,1,2,1,4,7,6,7,6,6,6,7,6,1,2,1,1,7,1,3,2,1,3,1,21632,12821,82,54,319,1,13,63,0.0185185185185185,63.5148148148149,1.16666666666667,1.33333333333333,5,"No News - Experiment","Republican",5.90740740740741,0.240740740740741,6.4,3,5.75,5.25,5.25,3.75,99,71,64.625,97,75,63.25,2,2,1.9375,2,2,2.3125,5,5,4.5,7,7,5,6.4,2.6,4.5,2,6.5,6.25,1.83333333333333,2.4
